rent,size_sqm,district,year,source,price_per_sqm,size_category,rent_category,period
1293.0,96.0,Karow,2018,Immobilienscout24,13.46875,Groß (60-100 m²),Teuer (1200-1800 €),Vor Corona (2018-2019)
1204.0,86.0,Friedrichshain,2018,Immobilienscout24,14.0,Groß (60-100 m²),Teuer (1200-1800 €),Vor Corona (2018-2019)
1400.0,102.4,Altglienicke,2018,Immobilienscout24,13.671875,Sehr groß (> 100 m²),Teuer (1200-1800 €),Vor Corona (2018-2019)
797.5,63.8,Tegel,2018,Immobilienscout24,12.5,Groß (60-100 m²),Günstig (< 800 €),Vor Corona (2018-2019)
644.1,57.0,Alt,2018,Immobilienscout24,11.3,Mittel (30-60 m²),Günstig (< 800 €),Vor Corona (2018-2019)
2100.0,130.0,Charlottenburg,2018,Immobilienscout24,16.153846153846153,Sehr groß (> 100 m²),Sehr teuer (> 1800 €),Vor Corona (2018-2019)
795.0,62.09,Grünau,2018,Immobilienscout24,12.803994201964889,Groß (60-100 m²),Günstig (< 800 €),Vor Corona (2018-2019)
577.81,53.0,Frohnau,2018,Immobilienscout24,10.902075471698112,Mittel (30-60 m²),Günstig (< 800 €),Vor Corona (2018-2019)
379.0,36.12,Altglienicke,2018,Immobilienscout24,10.49280177187154,Mittel (30-60 m²),Günstig (< 800 €),Vor Corona (2018-2019)
665.0,77.0,Oberschöneweide,2018,Immobilienscout24,8.636363636363637,Groß (60-100 m²),Günstig (< 800 €),Vor Corona (2018-2019)
2500.0,181.0,Lichtenrade,2018,Immobilienscout24,13.812154696132596,Sehr groß (> 100 m²),Sehr teuer (> 1800 €),Vor Corona (2018-2019)
919.0,62.03,Spandau,2018,Immobilienscout24,14.815411897468966,Groß (60-100 m²),Mittel (800-1200 €),Vor Corona (2018-2019)
1082.0,61.84,Friedrichshain,2018,Immobilienscout24,17.496765847347994,Groß (60-100 m²),Mittel (800-1200 €),Vor Corona (2018-2019)
662.83,98.93,Friedrichshain,2018,Immobilienscout24,6.699989891842717,Groß (60-100 m²),Günstig (< 800 €),Vor Corona (2018-2019)
1280.94,88.19,Charlottenburg,2018,Immobilienscout24,14.524776051706544,Groß (60-100 m²),Teuer (1200-1800 €),Vor Corona (2018-2019)
788.0,71.69,Charlottenburg,2018,Immobilienscout24,10.991770121355838,Groß (60-100 m²),Günstig (< 800 €),Vor Corona (2018-2019)
1121.11,83.54,Mitte,2018,Immobilienscout24,13.420038305003589,Groß (60-100 m²),Mittel (800-1200 €),Vor Corona (2018-2019)
646.8,66.0,Adlershof,2018,Immobilienscout24,9.799999999999999,Groß (60-100 m²),Günstig (< 800 €),Vor Corona (2018-2019)
345.65,46.21,Spandau,2018,Immobilienscout24,7.479982687729928,Mittel (30-60 m²),Günstig (< 800 €),Vor Corona (2018-2019)
861.3,78.3,Tiergarten,2018,Immobilienscout24,11.0,Groß (60-100 m²),Mittel (800-1200 €),Vor Corona (2018-2019)
1831.32,101.74,Mitte,2018,Immobilienscout24,18.0,Sehr groß (> 100 m²),Sehr teuer (> 1800 €),Vor Corona (2018-2019)
1555.0,118.0,Prenzlauer,2018,Immobilienscout24,13.177966101694915,Sehr groß (> 100 m²),Teuer (1200-1800 €),Vor Corona (2018-2019)
394.0,43.58,Spandau,2018,Immobilienscout24,9.040844424047728,Mittel (30-60 m²),Günstig (< 800 €),Vor Corona (2018-2019)
1800.0,95.0,Grunewald,2018,Immobilienscout24,18.94736842105263,Groß (60-100 m²),Sehr teuer (> 1800 €),Vor Corona (2018-2019)
598.8,57.67,Neukölln,2018,Immobilienscout24,10.383214843072654,Mittel (30-60 m²),Günstig (< 800 €),Vor Corona (2018-2019)
390.0,35.0,Oberschöneweide,2018,Immobilienscout24,11.142857142857142,Mittel (30-60 m²),Günstig (< 800 €),Vor Corona (2018-2019)
2720.0,68.0,Mitte,2018,Immobilienscout24,40.0,Groß (60-100 m²),Sehr teuer (> 1800 €),Vor Corona (2018-2019)
762.0,63.5,Alt,2018,Immobilienscout24,12.0,Groß (60-100 m²),Günstig (< 800 €),Vor Corona (2018-2019)
1100.0,97.0,Friedrichshagen,2018,Immobilienscout24,11.34020618556701,Groß (60-100 m²),Mittel (800-1200 €),Vor Corona (2018-2019)
648.0,53.96,Köpenick,2018,Immobilienscout24,12.008895478131949,Mittel (30-60 m²),Günstig (< 800 €),Vor Corona (2018-2019)
1250.0,56.0,Mitte,2018,Immobilienscout24,22.321428571428573,Mittel (30-60 m²),Teuer (1200-1800 €),Vor Corona (2018-2019)
1100.0,95.0,Kreuzberg,2018,Immobilienscout24,11.578947368421053,Groß (60-100 m²),Mittel (800-1200 €),Vor Corona (2018-2019)
844.0,75.0,Adlershof,2018,Immobilienscout24,11.253333333333334,Groß (60-100 m²),Mittel (800-1200 €),Vor Corona (2018-2019)
603.0,65.0,Pankow,2018,Immobilienscout24,9.276923076923078,Groß (60-100 m²),Günstig (< 800 €),Vor Corona (2018-2019)
1180.0,59.0,Tiergarten,2018,Immobilienscout24,20.0,Mittel (30-60 m²),Mittel (800-1200 €),Vor Corona (2018-2019)
1365.0,84.0,Tiergarten,2018,Immobilienscout24,16.25,Groß (60-100 m²),Teuer (1200-1800 €),Vor Corona (2018-2019)
995.0,110.59,Spandau,2018,Immobilienscout24,8.997196853241704,Sehr groß (> 100 m²),Mittel (800-1200 €),Vor Corona (2018-2019)
1051.73,89.13,Marienfelde,2018,Immobilienscout24,11.799955121732301,Groß (60-100 m²),Mittel (800-1200 €),Vor Corona (2018-2019)
740.52,72.0,Steglitz,2018,Immobilienscout24,10.285,Groß (60-100 m²),Günstig (< 800 €),Vor Corona (2018-2019)
700.0,40.75,Lichtenberg,2018,Immobilienscout24,17.177914110429448,Mittel (30-60 m²),Günstig (< 800 €),Vor Corona (2018-2019)
382.85,60.0,Karlshorst,2018,Immobilienscout24,6.380833333333333,Groß (60-100 m²),Günstig (< 800 €),Vor Corona (2018-2019)
765.0,84.0,Zehlendorf,2018,Immobilienscout24,9.107142857142858,Groß (60-100 m²),Günstig (< 800 €),Vor Corona (2018-2019)
559.0,55.98,Hellersdorf,2018,Immobilienscout24,9.98570918185066,Mittel (30-60 m²),Günstig (< 800 €),Vor Corona (2018-2019)
1550.0,110.07,Friedrichshain,2018,Immobilienscout24,14.081947851367312,Sehr groß (> 100 m²),Teuer (1200-1800 €),Vor Corona (2018-2019)
669.0,70.8,Hellersdorf,2018,Immobilienscout24,9.449152542372882,Groß (60-100 m²),Günstig (< 800 €),Vor Corona (2018-2019)
2100.0,83.0,Mitte,2018,Immobilienscout24,25.301204819277107,Groß (60-100 m²),Sehr teuer (> 1800 €),Vor Corona (2018-2019)
675.0,52.0,Tiergarten,2018,Immobilienscout24,12.98076923076923,Mittel (30-60 m²),Günstig (< 800 €),Vor Corona (2018-2019)
1150.0,110.0,Lichterfelde,2018,Immobilienscout24,10.454545454545455,Sehr groß (> 100 m²),Mittel (800-1200 €),Vor Corona (2018-2019)
1100.0,62.0,Pankow,2018,Immobilienscout24,17.741935483870968,Groß (60-100 m²),Mittel (800-1200 €),Vor Corona (2018-2019)
539.0,56.0,Köpenick,2018,Immobilienscout24,9.625,Mittel (30-60 m²),Günstig (< 800 €),Vor Corona (2018-2019)
380.6,62.23,Marzahn,2018,Immobilienscout24,6.11602121163426,Groß (60-100 m²),Günstig (< 800 €),Vor Corona (2018-2019)
699.83,53.3,Baumschulenweg,2018,Immobilienscout24,13.130018761726081,Mittel (30-60 m²),Günstig (< 800 €),Vor Corona (2018-2019)
1600.0,90.0,Mitte,2018,Immobilienscout24,17.77777777777778,Groß (60-100 m²),Teuer (1200-1800 €),Vor Corona (2018-2019)
1442.67,81.97,Tiergarten,2018,Immobilienscout24,17.599975600829573,Groß (60-100 m²),Teuer (1200-1800 €),Vor Corona (2018-2019)
899.0,90.89,Neu,2018,Immobilienscout24,9.891077126196501,Groß (60-100 m²),Mittel (800-1200 €),Vor Corona (2018-2019)
1182.0,62.18,Charlottenburg,2018,Immobilienscout24,19.009327758121582,Groß (60-100 m²),Mittel (800-1200 €),Vor Corona (2018-2019)
1763.39,96.0,Schöneberg,2018,Immobilienscout24,18.368645833333336,Groß (60-100 m²),Teuer (1200-1800 €),Vor Corona (2018-2019)
2750.0,171.0,Kreuzberg,2018,Immobilienscout24,16.08187134502924,Sehr groß (> 100 m²),Sehr teuer (> 1800 €),Vor Corona (2018-2019)
1212.72,101.06,Spandau,2018,Immobilienscout24,12.0,Sehr groß (> 100 m²),Teuer (1200-1800 €),Vor Corona (2018-2019)
1150.0,91.91,Pankow,2018,Immobilienscout24,12.512240235012513,Groß (60-100 m²),Mittel (800-1200 €),Vor Corona (2018-2019)
1703.52,106.47,Steglitz,2018,Immobilienscout24,16.0,Sehr groß (> 100 m²),Teuer (1200-1800 €),Vor Corona (2018-2019)
496.64,50.6,Plänterwald,2018,Immobilienscout24,9.81501976284585,Mittel (30-60 m²),Günstig (< 800 €),Vor Corona (2018-2019)
727.8,24.26,Tiergarten,2018,Immobilienscout24,29.999999999999996,Klein (< 30 m²),Günstig (< 800 €),Vor Corona (2018-2019)
1300.0,94.0,Biesdorf,2018,Immobilienscout24,13.829787234042554,Groß (60-100 m²),Teuer (1200-1800 €),Vor Corona (2018-2019)
483.12,59.0,Lichterfelde,2018,Immobilienscout24,8.188474576271187,Mittel (30-60 m²),Günstig (< 800 €),Vor Corona (2018-2019)
931.0,74.5,Lichterfelde,2018,Immobilienscout24,12.496644295302014,Groß (60-100 m²),Mittel (800-1200 €),Vor Corona (2018-2019)
670.0,46.0,Charlottenburg,2018,Immobilienscout24,14.565217391304348,Mittel (30-60 m²),Günstig (< 800 €),Vor Corona (2018-2019)
900.0,60.0,Lichterfelde,2018,Immobilienscout24,15.0,Groß (60-100 m²),Mittel (800-1200 €),Vor Corona (2018-2019)
939.0,90.89,Neu,2018,Immobilienscout24,10.331169545604578,Groß (60-100 m²),Mittel (800-1200 €),Vor Corona (2018-2019)
1299.0,85.0,Schöneberg,2018,Immobilienscout24,15.282352941176471,Groß (60-100 m²),Teuer (1200-1800 €),Vor Corona (2018-2019)
559.0,40.66,Hellersdorf,2018,Immobilienscout24,13.748155435317265,Mittel (30-60 m²),Günstig (< 800 €),Vor Corona (2018-2019)
520.0,43.63,Steglitz,2018,Immobilienscout24,11.918404767361906,Mittel (30-60 m²),Günstig (< 800 €),Vor Corona (2018-2019)
950.0,55.0,Friedrichshain,2018,Immobilienscout24,17.272727272727273,Mittel (30-60 m²),Mittel (800-1200 €),Vor Corona (2018-2019)
1560.0,110.0,Wilmersdorf,2018,Immobilienscout24,14.181818181818182,Sehr groß (> 100 m²),Teuer (1200-1800 €),Vor Corona (2018-2019)
767.0,59.0,Steglitz,2018,Immobilienscout24,13.0,Mittel (30-60 m²),Günstig (< 800 €),Vor Corona (2018-2019)
585.57,70.72,Neu,2018,Immobilienscout24,8.280118778280544,Groß (60-100 m²),Günstig (< 800 €),Vor Corona (2018-2019)
1100.0,83.0,Wilmersdorf,2018,Immobilienscout24,13.25301204819277,Groß (60-100 m²),Mittel (800-1200 €),Vor Corona (2018-2019)
1350.0,102.5,Spandau,2018,Immobilienscout24,13.170731707317072,Sehr groß (> 100 m²),Teuer (1200-1800 €),Vor Corona (2018-2019)
1183.53,63.46,Tiergarten,2018,Immobilienscout24,18.650015757957767,Groß (60-100 m²),Mittel (800-1200 €),Vor Corona (2018-2019)
521.0,21.0,Wedding,2018,Immobilienscout24,24.80952380952381,Klein (< 30 m²),Günstig (< 800 €),Vor Corona (2018-2019)
2154.24,67.32,Mitte,2018,Immobilienscout24,32.0,Groß (60-100 m²),Sehr teuer (> 1800 €),Vor Corona (2018-2019)
777.0,77.65,Prenzlauer,2018,Immobilienscout24,10.006439150032195,Groß (60-100 m²),Günstig (< 800 €),Vor Corona (2018-2019)
288.76,39.0,Wedding,2018,Immobilienscout24,7.404102564102564,Mittel (30-60 m²),Günstig (< 800 €),Vor Corona (2018-2019)
835.0,84.77,Spandau,2018,Immobilienscout24,9.850182847705558,Groß (60-100 m²),Mittel (800-1200 €),Vor Corona (2018-2019)
699.0,61.0,Köpenick,2018,Immobilienscout24,11.459016393442623,Groß (60-100 m²),Günstig (< 800 €),Vor Corona (2018-2019)
1256.0,89.74,Wedding,2018,Immobilienscout24,13.99598841096501,Groß (60-100 m²),Teuer (1200-1800 €),Vor Corona (2018-2019)
619.0,55.4,Schöneberg,2018,Immobilienscout24,11.173285198555957,Mittel (30-60 m²),Günstig (< 800 €),Vor Corona (2018-2019)
624.61,64.74,Karow,2018,Immobilienscout24,9.647976521470499,Groß (60-100 m²),Günstig (< 800 €),Vor Corona (2018-2019)
344.21,37.4,Neukölln,2018,Immobilienscout24,9.203475935828877,Mittel (30-60 m²),Günstig (< 800 €),Vor Corona (2018-2019)
459.0,52.28,Köpenick,2018,Immobilienscout24,8.7796480489671,Mittel (30-60 m²),Günstig (< 800 €),Vor Corona (2018-2019)
414.01,39.9,Reinickendorf,2018,Immobilienscout24,10.376190476190477,Mittel (30-60 m²),Günstig (< 800 €),Vor Corona (2018-2019)
1590.0,74.04,Mitte,2018,Immobilienscout24,21.474878444084275,Groß (60-100 m²),Teuer (1200-1800 €),Vor Corona (2018-2019)
1708.0,113.83,Neukölln,2018,Immobilienscout24,15.004831766669595,Sehr groß (> 100 m²),Teuer (1200-1800 €),Vor Corona (2018-2019)
1604.26,115.0,Neukölln,2018,Immobilienscout24,13.950086956521739,Sehr groß (> 100 m²),Teuer (1200-1800 €),Vor Corona (2018-2019)
639.0,57.2,Reinickendorf,2018,Immobilienscout24,11.17132867132867,Mittel (30-60 m²),Günstig (< 800 €),Vor Corona (2018-2019)
900.0,58.25,Prenzlauer,2018,Immobilienscout24,15.450643776824034,Mittel (30-60 m²),Mittel (800-1200 €),Vor Corona (2018-2019)
997.83,76.17,Kreuzberg,2018,Immobilienscout24,13.100039385584877,Groß (60-100 m²),Mittel (800-1200 €),Vor Corona (2018-2019)
650.0,61.35,Wedding,2018,Immobilienscout24,10.594947025264874,Groß (60-100 m²),Günstig (< 800 €),Vor Corona (2018-2019)
890.0,60.0,Tiergarten,2018,Immobilienscout24,14.833333333333334,Groß (60-100 m²),Mittel (800-1200 €),Vor Corona (2018-2019)
569.0,66.0,Lichtenrade,2018,Immobilienscout24,8.621212121212121,Groß (60-100 m²),Günstig (< 800 €),Vor Corona (2018-2019)
710.0,54.0,Lichtenberg,2018,Immobilienscout24,13.148148148148149,Mittel (30-60 m²),Günstig (< 800 €),Vor Corona (2018-2019)
343.75,32.6,Hellersdorf,2018,Immobilienscout24,10.544478527607362,Mittel (30-60 m²),Günstig (< 800 €),Vor Corona (2018-2019)
800.0,54.0,Steglitz,2018,Immobilienscout24,14.814814814814815,Mittel (30-60 m²),Mittel (800-1200 €),Vor Corona (2018-2019)
1224.0,138.0,Marienfelde,2018,Immobilienscout24,8.869565217391305,Sehr groß (> 100 m²),Teuer (1200-1800 €),Vor Corona (2018-2019)
1586.25,135.0,Pankow,2018,Immobilienscout24,11.75,Sehr groß (> 100 m²),Teuer (1200-1800 €),Vor Corona (2018-2019)
800.0,41.77,Schmargendorf,2018,Immobilienscout24,19.152501795547042,Mittel (30-60 m²),Mittel (800-1200 €),Vor Corona (2018-2019)
2128.0,133.0,Weißensee,2018,Immobilienscout24,16.0,Sehr groß (> 100 m²),Sehr teuer (> 1800 €),Vor Corona (2018-2019)
1360.0,89.78,Wedding,2018,Immobilienscout24,15.148139897527289,Groß (60-100 m²),Teuer (1200-1800 €),Vor Corona (2018-2019)
650.0,65.0,Reinickendorf,2018,Immobilienscout24,10.0,Groß (60-100 m²),Günstig (< 800 €),Vor Corona (2018-2019)
1000.0,80.0,Reinickendorf,2018,Immobilienscout24,12.5,Groß (60-100 m²),Mittel (800-1200 €),Vor Corona (2018-2019)
854.32,57.53,Charlottenburg,2018,Immobilienscout24,14.849991308882323,Mittel (30-60 m²),Mittel (800-1200 €),Vor Corona (2018-2019)
742.91,57.59,Lichterfelde,2018,Immobilienscout24,12.899982635874283,Mittel (30-60 m²),Günstig (< 800 €),Vor Corona (2018-2019)
2990.0,172.0,Friedenau,2018,Immobilienscout24,17.38372093023256,Sehr groß (> 100 m²),Sehr teuer (> 1800 €),Vor Corona (2018-2019)
500.0,37.14,Köpenick,2018,Immobilienscout24,13.462574044157243,Mittel (30-60 m²),Günstig (< 800 €),Vor Corona (2018-2019)
837.51,106.5,Spandau,2018,Immobilienscout24,7.863943661971831,Sehr groß (> 100 m²),Mittel (800-1200 €),Vor Corona (2018-2019)
468.93,66.39,Hellersdorf,2018,Immobilienscout24,7.063262539539087,Groß (60-100 m²),Günstig (< 800 €),Vor Corona (2018-2019)
1380.0,102.0,Pankow,2018,Immobilienscout24,13.529411764705882,Sehr groß (> 100 m²),Teuer (1200-1800 €),Vor Corona (2018-2019)
1350.0,66.0,Prenzlauer,2018,Immobilienscout24,20.454545454545453,Groß (60-100 m²),Teuer (1200-1800 €),Vor Corona (2018-2019)
1291.01,84.38,Prenzlauer,2018,Immobilienscout24,15.299952595401754,Groß (60-100 m²),Teuer (1200-1800 €),Vor Corona (2018-2019)
1998.0,130.0,Charlottenburg,2018,Immobilienscout24,15.36923076923077,Sehr groß (> 100 m²),Sehr teuer (> 1800 €),Vor Corona (2018-2019)
924.0,84.0,Kladow,2018,Immobilienscout24,11.0,Groß (60-100 m²),Mittel (800-1200 €),Vor Corona (2018-2019)
1990.0,163.0,Prenzlauer,2018,Immobilienscout24,12.208588957055214,Sehr groß (> 100 m²),Sehr teuer (> 1800 €),Vor Corona (2018-2019)
863.8,61.7,Prenzlauer,2018,Immobilienscout24,13.999999999999998,Groß (60-100 m²),Mittel (800-1200 €),Vor Corona (2018-2019)
365.64,33.0,Buch,2018,Immobilienscout24,11.08,Mittel (30-60 m²),Günstig (< 800 €),Vor Corona (2018-2019)
575.0,58.0,Karow,2018,Immobilienscout24,9.913793103448276,Mittel (30-60 m²),Günstig (< 800 €),Vor Corona (2018-2019)
2150.0,102.41,Mitte,2018,Immobilienscout24,20.99404355043453,Sehr groß (> 100 m²),Sehr teuer (> 1800 €),Vor Corona (2018-2019)
1259.0,74.0,Tiergarten,2018,Immobilienscout24,17.013513513513512,Groß (60-100 m²),Teuer (1200-1800 €),Vor Corona (2018-2019)
1225.0,87.52,Grünau,2018,Immobilienscout24,13.996800731261427,Groß (60-100 m²),Teuer (1200-1800 €),Vor Corona (2018-2019)
640.0,74.52,Marienfelde,2018,Immobilienscout24,8.588298443370908,Groß (60-100 m²),Günstig (< 800 €),Vor Corona (2018-2019)
650.0,54.0,Zehlendorf,2018,Immobilienscout24,12.037037037037036,Mittel (30-60 m²),Günstig (< 800 €),Vor Corona (2018-2019)
584.0,55.61,Friedrichsfelde,2018,Immobilienscout24,10.501708325840676,Mittel (30-60 m²),Günstig (< 800 €),Vor Corona (2018-2019)
2150.0,160.0,Charlottenburg,2018,Immobilienscout24,13.4375,Sehr groß (> 100 m²),Sehr teuer (> 1800 €),Vor Corona (2018-2019)
1100.0,65.35,Neukölln,2018,Immobilienscout24,16.832440703902066,Groß (60-100 m²),Mittel (800-1200 €),Vor Corona (2018-2019)
576.0,27.59,Mitte,2018,Immobilienscout24,20.877129394708227,Klein (< 30 m²),Günstig (< 800 €),Vor Corona (2018-2019)
1083.56,57.79,Tiergarten,2018,Immobilienscout24,18.7499567399204,Mittel (30-60 m²),Mittel (800-1200 €),Vor Corona (2018-2019)
1400.0,109.0,Baumschulenweg,2018,Immobilienscout24,12.844036697247706,Sehr groß (> 100 m²),Teuer (1200-1800 €),Vor Corona (2018-2019)
800.0,81.35,Marienfelde,2018,Immobilienscout24,9.834050399508298,Groß (60-100 m²),Mittel (800-1200 €),Vor Corona (2018-2019)
480.0,24.0,Kreuzberg,2018,Immobilienscout24,20.0,Klein (< 30 m²),Günstig (< 800 €),Vor Corona (2018-2019)
1448.0,96.16,Lichterfelde,2018,Immobilienscout24,15.058236272878537,Groß (60-100 m²),Teuer (1200-1800 €),Vor Corona (2018-2019)
844.0,67.55,Lichtenberg,2018,Immobilienscout24,12.494448556624723,Groß (60-100 m²),Mittel (800-1200 €),Vor Corona (2018-2019)
799.0,62.3,Oberschöneweide,2018,Immobilienscout24,12.825040128410915,Groß (60-100 m²),Günstig (< 800 €),Vor Corona (2018-2019)
3577.5,198.75,Mitte,2018,Immobilienscout24,18.0,Sehr groß (> 100 m²),Sehr teuer (> 1800 €),Vor Corona (2018-2019)
687.4,24.55,Tiergarten,2018,Immobilienscout24,28.0,Klein (< 30 m²),Günstig (< 800 €),Vor Corona (2018-2019)
475.0,38.66,Oberschöneweide,2018,Immobilienscout24,12.286601138127265,Mittel (30-60 m²),Günstig (< 800 €),Vor Corona (2018-2019)
1125.0,90.0,Friedrichshain,2018,Immobilienscout24,12.5,Groß (60-100 m²),Mittel (800-1200 €),Vor Corona (2018-2019)
2173.0,119.26,Mitte,2018,Immobilienscout24,18.22069428140198,Sehr groß (> 100 m²),Sehr teuer (> 1800 €),Vor Corona (2018-2019)
1624.0,101.45,Prenzlauer,2018,Immobilienscout24,16.007885657959587,Sehr groß (> 100 m²),Teuer (1200-1800 €),Vor Corona (2018-2019)
750.0,57.65,Wilmersdorf,2018,Immobilienscout24,13.009540329575023,Mittel (30-60 m²),Günstig (< 800 €),Vor Corona (2018-2019)
860.0,100.05,Marienfelde,2018,Immobilienscout24,8.595702148925538,Sehr groß (> 100 m²),Mittel (800-1200 €),Vor Corona (2018-2019)
1500.0,122.0,Französisch,2018,Immobilienscout24,12.295081967213115,Sehr groß (> 100 m²),Teuer (1200-1800 €),Vor Corona (2018-2019)
1993.0,128.56,Friedenau,2018,Immobilienscout24,15.502489110143124,Sehr groß (> 100 m²),Sehr teuer (> 1800 €),Vor Corona (2018-2019)
827.4,59.1,Steglitz,2018,Immobilienscout24,14.0,Mittel (30-60 m²),Mittel (800-1200 €),Vor Corona (2018-2019)
1700.0,170.0,Spandau,2018,Immobilienscout24,10.0,Sehr groß (> 100 m²),Teuer (1200-1800 €),Vor Corona (2018-2019)
1120.0,80.0,Steglitz,2018,Immobilienscout24,14.0,Groß (60-100 m²),Mittel (800-1200 €),Vor Corona (2018-2019)
3162.04,137.48,Wilmersdorf,2018,Immobilienscout24,23.0,Sehr groß (> 100 m²),Sehr teuer (> 1800 €),Vor Corona (2018-2019)
1172.0,91.3,Lichterfelde,2018,Immobilienscout24,12.836801752464403,Groß (60-100 m²),Mittel (800-1200 €),Vor Corona (2018-2019)
775.0,59.6,Wedding,2018,Immobilienscout24,13.003355704697986,Mittel (30-60 m²),Günstig (< 800 €),Vor Corona (2018-2019)
1061.0,66.3,Britz,2018,Immobilienscout24,16.003016591251885,Groß (60-100 m²),Mittel (800-1200 €),Vor Corona (2018-2019)
1072.4,110.9,Lichterfelde,2018,Immobilienscout24,9.669972948602345,Sehr groß (> 100 m²),Mittel (800-1200 €),Vor Corona (2018-2019)
592.22,59.86,Wedding,2018,Immobilienscout24,9.893417975275645,Mittel (30-60 m²),Günstig (< 800 €),Vor Corona (2018-2019)
631.89,69.4,Karow,2018,Immobilienscout24,9.105043227665705,Groß (60-100 m²),Günstig (< 800 €),Vor Corona (2018-2019)
1149.0,75.84,Prenzlauer,2018,Immobilienscout24,15.150316455696203,Groß (60-100 m²),Mittel (800-1200 €),Vor Corona (2018-2019)
1711.35,95.34,Tiergarten,2018,Immobilienscout24,17.949968533668972,Groß (60-100 m²),Teuer (1200-1800 €),Vor Corona (2018-2019)
