ID,SORTE,PLZ,KALTMIETE,WARMMIETE,NEBENKOSTEN,KAUTION,HEIZUNGSKOSTEN,ZIMMER,PARKPLAETZE,WOHNFLAECHE,BAUJAHR,ZUSTAND,VERfÜGBAR AB,ENERGIEEFFIZIENSKLASSE,ENERGIEBEDARF/kWh/(m²*a),ENERGIEASUWEIS,Etagenheizung,Zentralheizung,Ofenheizung,offener Kamin,Luft-/Wasser-Wärmepumpe,Gas,Öl,Solar,Strom,Holz,Fernwärme,Erdwärme,Pellets,Kohle,Flüssiggas,KfW 55,Niedrigenergie,KfW 40,KfW 60,KfW 70,Neubaustandard,möbliert,teilweise möbliert,Alarmanlage,Garage,Carport,Tiefgarage,Duplex,Stellplatz,Klimaanlage,Sauna,Schwimmbad,See,Berge,Personenaufzug,Lastenaufzug,Keller,Waschraum,Bibliothek,Terrasse,Balkon,Garten,Einbauküche,Dusche,Badewanne,Bad mit Fenster,Gäste-WC,Fliesen,Parkett,Holz/Dielen,Laminat,Teppich,PVC/Linoleum,Stein,Marmor,Doppelboden,Terracotta,Sonstiges
47744432,Apartment,10787,,,,,,2.0,,50.0,2019.0,Neuwertig,,,,NICHT NÖTIG,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,0.0,,,,,1.0,0.0,,,,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47750661,Apartment,10557,,,,,,3.0,,72.0,2020.0,Neuwertig,,,,NICHT NÖTIG,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,0.0,,,,,1.0,0.0,,,,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47749494,Apartment,10178,,,,,,1.0,,40.0,2021.0,Neuwertig,,,,NICHT NÖTIG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,0.0,,,,,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47744396,Apartment,10178,,,,,,2.0,,55.0,2021.0,Neuwertig,,,,NICHT NÖTIG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,0.0,,,,,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47720920,Apartment,10178,,,,,,1.0,,44.0,2021.0,Neuwertig,,,,NICHT NÖTIG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,0.0,,,,,1.0,0.0,,,,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47805120,Wohnung,10435,1080.0,1300.0,220.0,2500.0,,2.5,1.0,80.0,,,nach Vereinbarung,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,,,,,,,,,,,
47801916,Wohnung,12247,260.0,390.0,130.0,500.0,,1.0,,37.0,1960.0,Altbau,sofort,,,NICHT NÖTIG,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,1.0,0.0,,,,,,0.0,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,
47791380,Wohnung,13127,500.0,640.0,140.0,1500.0,,1.0,1.0,42.75,1998.0,Neubau,2022-08-01 00:00:00,,77.0,VERBRAUCHSAUSWEIS,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,
47797305,Wohnung,14199,710.0,800.0,90.0,1400.0,,2.0,1.0,60.0,2020.0,renoviert,sofort,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,,,,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,
47803317,Etagenwohnung,12053,780.0,980.0,200.0,,,2.0,,56.0,1910.0,saniert,sofort,,119.0,VERBRAUCHSAUSWEIS,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,,,,,,0.0,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47789086,Wohnung,12437,797.5,983.88,186.38,2392.5,,2.5,,72.5,2013.0,Neubau,2022-09-01 00:00:00,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,,1.0,1.0,1.0,0.0,,,,,,,,,,,
47806551,Wohnung,12489,906.0,1096.0,190.0,,,2.0,,68.47,2017.0,,,Klasse B,62.0,BEDARFSAUSWEIS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,,,,,1.0,0.0,,,,1.0,0.0,1.0,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47802264,Erdgeschosswohnung,12557,,1250.0,,1250.0,,2.0,,49.0,1936.0,Altbau,sofort,Klasse F,170.0,VERBRAUCHSAUSWEIS,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,1.0,1.0,0.0,,,,,,0.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47803022,Erdgeschosswohnung,13581,1403.12,1879.12,476.0,4209.35,,4.0,1.0,133.63,1992.0,Neubau,2022-07-16 00:00:00,,177.0,VERBRAUCHSAUSWEIS,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47691209,Etagenwohnung,10178,2893.05,,353.0,,,3.0,1.0,135.0,1869.0,Neuwertig,,,108.1,BEDARFSAUSWEIS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,,,,,1.0,0.0,1.0,0.0,0.0,,,,1.0,1.0,1.0,0.0,1.0,,,,,,,,,,,
47443076,Apartment,10629,3000.0,3535.0,535.0,,,3.0,,100.0,1905.0,Neuwertig,,,90.0,VERBRAUCHSAUSWEIS,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,,,,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47644864,Erdgeschosswohnung,14193,3000.0,3688.0,688.0,7376.0,,3.0,1.0,116.0,2016.0,Neuwertig,2022-08-01 00:00:00,Klasse A,30.1,BEDARFSAUSWEIS,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47821450,Wohnung,10367,850.0,960.0,110.0,2500.0,,3.0,1.0,70.0,,,sofort,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,,,,,,,,,,,
47834619,Wohnung,12247,260.0,390.0,130.0,500.0,,1.0,,37.0,1960.0,Altbau,sofort,,,NICHT NÖTIG,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,1.0,0.0,,,,,,0.0,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,
47825549,Wohnung,13595,850.0,1000.0,150.0,2550.0,,2.0,,57.0,1912.0,renoviert,2022-08-01 00:00:00,,,,0.0,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47810429,Wohnung,10405,1250.0,1510.0,260.0,3750.0,,3.5,,100.0,1997.0,saniert,2022-10-01 00:00:00,Klasse D,128.0,VERBRAUCHSAUSWEIS,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,
47833909,Maisonette,14129,1385.0,1800.0,415.0,4150.0,,2.0,,80.0,1996.0,,2022-09-01 00:00:00,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,1.0,0.0,,,,,,0.0,,,,,,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,
47827578,Apartment,10781,1800.0,2200.0,400.0,2000.0,,2.5,,69.0,1960.0,renoviert,sofort,Klasse D,102.0,BEDARFSAUSWEIS,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,1.0,0.0,,,,,,0.0,,,,,1.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,
47833396,Wohnung,10117,2400.0,2780.0,380.0,,,3.0,1.0,86.0,2018.0,Neubau,sofort,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,,,,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,,,,,,,,,,,
47827321,Apartment,12103,,2500.0,,2500.0,,4.0,,114.0,1910.0,saniert,2022-08-08 00:00:00,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,1.0,0.0,,,,,,0.0,,,,,,,,,,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
47808142,Apartment,10243,,,,,,2.0,,55.0,2021.0,Neuwertig,,,,NICHT NÖTIG,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,0.0,,,,,1.0,0.0,,,,0.0,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47808145,Apartment,10407,,,,,,3.0,,55.0,2022.0,Neuwertig,,,,NICHT NÖTIG,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,0.0,,,,,1.0,0.0,,,,0.0,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47808159,Apartment,10407,,,,,,2.0,,39.0,2022.0,Neuwertig,,,,NICHT NÖTIG,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,0.0,,,,,1.0,0.0,,,,0.0,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47808160,Apartment,10785,,,,,,3.0,,80.0,2022.0,Neuwertig,,,,NICHT NÖTIG,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,0.0,,,,,1.0,0.0,,,,0.0,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47865195,Apartment,12526,750.0,943.3,193.3,,,2.0,,38.66,,Neubau,nach Vereinbarung,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,1.0,0.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,
47865798,Wohnung,12247,260.0,390.0,130.0,500.0,,1.0,,37.0,1960.0,Altbau,sofort,,,NICHT NÖTIG,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,1.0,0.0,,,,,,0.0,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,
47867062,Wohnung,12587,563.01,792.21,229.2,1689.03,,2.0,,53.62,1899.0,,sofort,Klasse G,224.8,BEDARFSAUSWEIS,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,
47835820,Wohnung,13187,700.0,1050.0,350.0,1750.0,,2.0,,58.0,2018.0,Neubau,2022-08-15 00:00:00,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,1.0,0.0,,,,,,0.0,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,
47860166,Apartment,13125,750.0,800.0,50.0,1000.0,,2.0,,55.0,1900.0,saniert,2021-11-15 00:00:00,,,NICHT NÖTIG,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,1.0,1.0,0.0,,,,,,0.0,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,
47848265,Wohnung,10245,890.43,1120.43,230.0,2671.29,,2.0,,64.3,2010.0,Neubau,2022-10-01 00:00:00,,38.98,BEDARFSAUSWEIS,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,,,,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,
47856773,Etagenwohnung,14059,1149.0,1149.0,,,,1.5,1.0,43.0,1971.0,Neuwertig,,Klasse E,152.2,VERBRAUCHSAUSWEIS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,1.0,1.0,0.0,,,,,,0.0,,,,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47869425,Apartment,13125,1250.0,1600.0,350.0,3000.0,,3.0,1.0,92.0,1909.0,saniert,sofort,Klasse E,136.0,BEDARFSAUSWEIS,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,1.0,0.0,,,,,,0.0,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,
47868640,Apartment,10785,,,,,,3.0,,74.0,2022.0,Neuwertig,,,,NICHT NÖTIG,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,0.0,,,,,1.0,0.0,,,,0.0,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47910396,Apartment,10779,,1400.0,,,,1.0,,35.0,1958.0,saniert,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,1.0,1.0,0.0,,,,,,0.0,,,,,1.0,0.0,,,,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,
47906638,Apartment,13347,695.0,800.0,105.0,2085.0,,1.0,,37.5,1915.0,saniert,2022-08-01 00:00:00,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,
47920128,Wohnung,10315,895.0,1277.0,298.0,,84.0,3.0,,68.83,1930.0,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,,,,,,,,,,,
47907471,Apartment,12689,1037.0,1237.0,200.0,3111.0,,3.0,,74.0,2021.0,Neubau,2022-09-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,
47906397,Wohnung,10585,1290.0,1490.0,200.0,4400.0,,2.0,,48.0,2021.0,Neubau,2022-08-01 00:00:00,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,,,,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,
47880559,Wohnung,12527,1398.0,1548.0,150.0,4194.0,,3.0,,109.0,1938.0,,2022-09-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47941712,Dachgeschosswohnung,12555,1692.0,2000.0,308.0,,,3.0,,94.0,1987.0,,,Klasse D,108.2,BEDARFSAUSWEIS,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,1.0,0.0,,,,,,0.0,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,,,,,,,,,,,
47928390,Wohnung,14050,2015.0,2540.0,525.0,6045.0,,4.0,,106.0,1985.0,renoviert,sofort,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,,,,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,,,,,,,,,,,
47920671,Apartment,10179,2500.0,2792.0,292.0,5000.0,,3.0,1.0,93.1,2014.0,Neubau,sofort,,44.0,BEDARFSAUSWEIS,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,1.0,1.0,0.0,,,,,,0.0,,,,,1.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
47885328,Apartment,10785,,,,,,2.0,,35.0,2022.0,Neuwertig,,,,NICHT NÖTIG,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,0.0,,,,,1.0,0.0,,,,0.0,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47875330,Apartment,10785,,,,,,2.0,,43.0,2022.0,Neuwertig,,,,NICHT NÖTIG,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,0.0,,,,,1.0,0.0,,,,0.0,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48015000,Wohnung,10435,740.0,927.0,125.0,2220.0,62.0,1.0,,40.0,1900.0,saniert,2022-10-01 00:00:00,,,NICHT NÖTIG,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,
48011158,Apartment,14055,800.0,950.0,150.0,2400.0,,1.0,,40.0,,renoviert,sofort,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,1.0,0.0,,,,,,0.0,,,,,1.0,0.0,,,,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,
48017372,Etagenwohnung,12689,491.92,665.58,80.54,,93.12,2.0,,45.76,1986.0,renoviert,2022-10-01 00:00:00,Klasse D,115.0,VERBRAUCHSAUSWEIS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,,,,,1.0,0.0,,,,0.0,1.0,0.0,,1.0,1.0,0.0,0.0,,,,,,,,,,,
47997756,Wohnung,12247,550.0,750.0,200.0,1100.0,,2.5,,60.0,1956.0,saniert,2022-10-01 00:00:00,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,
48008043,Wohnung,13127,600.0,817.0,217.0,1525.62,,2.0,,56.0,1999.0,Neubau,sofort,,115.0,VERBRAUCHSAUSWEIS,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,,,,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
47936932,Dachgeschosswohnung,13127,611.0,829.0,218.0,1833.0,,2.0,,59.06,1998.0,renoviert,nach Vereinbarung,,81.0,VERBRAUCHSAUSWEIS,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,,,,,1.0,0.0,1.0,0.0,0.0,,,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48014900,Dachgeschosswohnung,13583,841.62,1102.62,217.0,2524.86,44.0,3.0,,90.4,1940.0,,2022-09-05 00:00:00,Klasse C,98.0,BEDARFSAUSWEIS,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,0.0,1.0,0.0,,1.0,1.0,0.0,0.0,,,,,,,,,,,
48014987,Apartment,10787,990.0,1240.0,250.0,2500.0,,2.0,,65.0,1964.0,saniert,2022-08-06 00:00:00,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,1.0,1.0,0.0,,,,,,0.0,,,,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
47969838,Wohnung,12555,1000.0,1250.0,250.0,3000.0,,2.5,,67.5,1912.0,saniert,sofort,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,
47973149,Wohnung,10435,,1050.0,,2100.0,,2.0,,52.88,,saniert,nach Vereinbarung,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,1.0,1.0,0.0,,,,,,0.0,,,,,,,,,,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,
48004194,Maisonette,13156,,1150.0,,1150.0,,2.0,,60.0,1994.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47987934,Apartment,10717,1200.0,1500.0,300.0,4500.0,,2.0,1.0,52.0,,renoviert,sofort,,,NICHT NÖTIG,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,1.0,1.0,0.0,,,,,,0.0,,,,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,,,,,,,,,
48001198,Wohnung,12489,1400.0,1600.0,200.0,,,3.0,,80.0,2000.0,Altbau,nach Vereinbarung,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,
