price,size,district,rooms,year,dataset_id,source,title,address,link,price_original,size_original
900.0,85.0,Pankow,,2025,recent,ImmobilienScout24,Tauschwohnung: Suchen familienfreundliche Wohnung mit Garten,"Tauschwohnungstraße 1, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/159686804,900 €,85 m²
432.0,58.0,Neukölln,,2025,recent,ImmobilienScout24,Tauschwohnung: Tausche 2 Zimmer gegen größere,"Tauschwohnungstraße 1, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159686802,432 €,58 m²
700.0,50.0,Steglitz-Zehlendorf,,2025,recent,ImmobilienScout24,Tauschwohnung: 1 Zimmer Wohnung in Friedenau gegen eine größere Wohnung.,"Sachsenwaldstraße 25, Steglitz, Berlin",https://www.immobilienscout24.de/expose/159686784,700 €,50 m²
4000.0,125.0,Mitte,,2025,recent,ImmobilienScout24,Tauschwohnung: Großzügiges Altbau-Apartment in ruhiger City-Lage,"Körnerstraße  6, Tiergarten, Berlin",https://www.immobilienscout24.de/expose/159686782,4.000 €,125 m²
576.0,45.0,Tempelhof-Schöneberg,,2025,recent,ImmobilienScout24,Tauschwohnung: Moderne Altbauwohnung im Akazienkiez,"Tauschwohnungstraße 1, Schöneberg, Berlin",https://www.immobilienscout24.de/expose/159686780,576 €,45 m²
1650.0,75.0,Tempelhof-Schöneberg,,2025,recent,ImmobilienScout24,Tauschwohnung: Super beautiful and modern design flat and studio,"Tauschwohnungstraße 1, Schöneberg, Berlin",https://www.immobilienscout24.de/expose/159686778,1.650 €,75 m²
950.0,65.0,Tempelhof-Schöneberg,,2025,recent,ImmobilienScout24,Tauschwohnung: Biete 2 Zimmer suche 3/4 Zimmer,"Tauschwohnungstraße 1, Schöneberg, Berlin",https://www.immobilienscout24.de/expose/159686761,950 €,65 m²
2100.0,150.0,Mitte,,2025,recent,ImmobilienScout24,Tauschwohnung: 5 Zimmer Wohnung mit Blick ins Grüne,"Oranienburger Str. 18, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159686694,2.100 €,150 m²
612.0,46.0,Pankow,,2025,recent,ImmobilienScout24,Tauschwohnung: Altbau mit Balkon,"Tauschwohnungstraße 1, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/159686664,612 €,46 m²
260.0,36.0,Mitte,,2025,recent,ImmobilienScout24,"Tauschwohnung: Tauschwohnung in Berlin-Wedding – 1 Zimmer gegen mind. 1,5 Z","Müllerstraße 1, Wedding, Berlin",https://www.immobilienscout24.de/expose/159686661,260 €,36 m²
515.0,43.0,Mitte,,2025,recent,ImmobilienScout24,Tauschwohnung: Tausche helle 1-Zimmer-Wohnung mit Balkon und Spree-Nähe,"Nordufer 1, Wedding, Berlin",https://www.immobilienscout24.de/expose/159686656,515 €,43 m²
871.0,77.0,Mitte,,2025,recent,ImmobilienScout24,Tauschwohnung: 2-Zimmer-Altbauwohnung im Sprengelkiez,"Tauschwohnungstraße 1, Wedding, Berlin",https://www.immobilienscout24.de/expose/159686643,871 €,77 m²
716.0,60.0,Neukölln,,2025,recent,ImmobilienScout24,Tauschwohnung: Helles Apartment in Neukölln nahe Weserstraße zu vermieten,"Ossastrasse  21, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159686636,716 €,60 m²
495.0,55.0,Neukölln,,2025,recent,ImmobilienScout24,Tauschwohnung: Schöne u. günstige 2-Zimmer-Whg Kreuzkölln gg Charlottenburg,"Tauschwohnungstraße 1, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159686619,495 €,55 m²
575.0,51.0,Friedrichshain-Kreuzberg,,2025,recent,ImmobilienScout24,Tauschwohnung: Biete: 2-Zimmer-Wohnung in Fhain / Suche: min. 3-Zimmer,"Pintschstr. 1, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/159686615,575 €,51 m²
500.0,84.0,Neukölln,,2025,recent,ImmobilienScout24,"Tauschwohnung: Tauschwohnung 2,5 Zi in NK","Schandauer Str. 8, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159686605,500 €,84 m²
750.0,75.0,Neukölln,,2025,recent,ImmobilienScout24,"Tauschwohnung: 75 m², hell und sonnig, 2. Stock","Tauschwohnungstraße 1, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159686584,750 €,75 m²
650.0,62.0,Friedrichshain-Kreuzberg,,2025,recent,ImmobilienScout24,"Tauschwohnung: Wunderschöne, renovierte und 2-Zimmer-Wohnung in Kreuzberg","Tauschwohnungstraße 1, Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/159686578,650 €,62 m²
1300.0,62.0,Mitte,,2025,recent,ImmobilienScout24,Tauschwohnung: Cozy and peaceful apartment near Hackescher Markt,"Tauschwohnungstraße 1, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159686566,1.300 €,62 m²
987.0,84.0,Friedrichshain-Kreuzberg,,2025,recent,ImmobilienScout24,Tauschwohnung: Friedrichshain 84m2 apartment with closet room and two seper,"Tauschwohnungstraße 1, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/159686517,987 €,84 m²
1036.0,70.0,Mitte,,2025,recent,ImmobilienScout24,Tauschwohnung: Sonnenverwöhntes Haus mit 2 großen Zimmern in Wedding,"Zechliner Str.  1, Gesundbrunnen, Berlin",https://www.immobilienscout24.de/expose/159686515,1.036 €,70 m²
669.0,60.0,Neukölln,,2025,recent,ImmobilienScout24,"Tauschwohnung: 2 Zimmer Wohnung; 60m2 , Südbalkon, Altbau","Pflügerstr. 63, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159686510,669 €,60 m²
960.0,68.0,Friedrichshain-Kreuzberg,,2025,recent,ImmobilienScout24,Tauschwohnung: 3-Zimmer-Wohnung in Friedrichshain gegen kleiner 2-Z,"Kochhannstr 220, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/159686445,960 €,68 m²
450.0,38.0,Neukölln,,2025,recent,ImmobilienScout24,"Tauschwohnung: Biete 1 Zimmer suche ab 2,5 Zimmer","Aronsstraße  57, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159686436,450 €,38 m²
500.0,55.0,Spandau,,2025,recent,ImmobilienScout24,"Tauschwohnung: 2 Zimmer in Spandau, suche ab 3 Zimmer","Feldstraße 52, Spandau (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159686404,500 €,55 m²
520.0,49.0,Mitte,,2025,recent,ImmobilienScout24,Tauschwohnung: Suche Wohnung in Wien - tausche Wohnung in Berlin Mitte,"Tauschwohnungstraße 1, Wedding, Berlin",https://www.immobilienscout24.de/expose/159685741,520 €,49 m²
1800.0,108.0,Friedrichshain-Kreuzberg,,2025,recent,ImmobilienScout24,"Tauschwohnung: Helle, moderne 3 Raum-Wohnung nahe Volkspark Friedrichshain","Richard-Sorge-Str. 58, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/159685738,1.800 €,108 m²
400.0,76.0,Pankow,,2025,recent,ImmobilienScout24,Tauschwohnung: Wunderschöne 3 Zimmer Wohnung,"Danziger Straße  170, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/159685647,400 €,76 m²
528.0,60.0,Mitte,,2025,recent,ImmobilienScout24,Tauschwohnung: Wedding vs Xberg or Schöneberg (could Mitte and Pberg too),"Cornelius-Fredericks-Str. 15, Wedding, Berlin",https://www.immobilienscout24.de/expose/159685645,528 €,60 m²
1170.0,113.0,Friedrichshain-Kreuzberg,,2025,recent,ImmobilienScout24,Tauschwohnung: 113m in Kreuzberg mit 4.5 Zimmern,"Großbeerenstraße  1, Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/159685643,1.170 €,113 m²
400.0,67.0,Mitte,,2025,recent,ImmobilienScout24,Tauschwohnung: Wohnung tauschen,"Ramlerstraße 17 17, Gesundbrunnen, Berlin",https://www.immobilienscout24.de/expose/159685467,400 €,67 m²
1450.0,94.0,Friedrichshain-Kreuzberg,,2025,recent,ImmobilienScout24,Tauschwohnung: Eig. Whg. Mitten in Friedrichshain,"Boxhagener Str 1, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/159685452,1.450 €,94 m²
560.0,52.0,Friedrichshain-Kreuzberg,,2025,recent,ImmobilienScout24,Tauschwohnung: Tausche Fhain gegen OSW oder Biesdorf,"Rigaer Str. 13, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/159685449,560 €,52 m²
950.0,87.0,Friedrichshain-Kreuzberg,,2025,recent,ImmobilienScout24,"Tauschwohnung: 3Zi Wohnung mit Terrasse, 5ZiWohnung Gesucht","Tauschwohnungstraße 1, Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/159685446,950 €,87 m²
431.7,70.97,Spandau,,2025,recent,ImmobilienScout24,"Tauschwohnung: Tausche unsere Wohnung gegen eine 3,5 - 4 Zimmer Wohnung","Tauschwohnungstraße 1, Spandau (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159685406,"431,70 €","70,97 m²"
555.0,53.0,Friedrichshain-Kreuzberg,,2025,recent,ImmobilienScout24,Tauschwohnung: Berlin suche Köln - Biete lichtdurchflutete 2-Zimmer-Wohnung,"Weichselstraße 10, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/159685354,555 €,53 m²
600.0,58.0,Mitte,,2025,recent,ImmobilienScout24,Tauschwohnung: Barrierefrei Wohnung in Moabit,"Pritzwalkerstrasse  1, Moabit, Berlin",https://www.immobilienscout24.de/expose/159685353,600 €,58 m²
500.0,84.0,Friedrichshain-Kreuzberg,,2025,recent,ImmobilienScout24,Tauschwohnung: 4 Zimmer Tausch ab 3 Zimmer,"Lange Str  85, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/159685351,500 €,84 m²
450.0,45.0,Mitte,,2025,recent,ImmobilienScout24,Tauschwohnung: Wohnung in Wedding-Mitte,"Tauschwohnungstraße 1, Wedding, Berlin",https://www.immobilienscout24.de/expose/159685350,450 €,45 m²
750.0,55.0,Neukölln,,2025,recent,ImmobilienScout24,Tauschwohnung: Bright and cozy apartment in Rixdorf Neukölln,"Tauschwohnungstraße 1, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159685342,750 €,55 m²
643.0,115.0,Mitte,,2025,recent,ImmobilienScout24,"Tauschwohnung: Biete 115m² Whg in Berlin, Suche ruhige Natur","Tauschwohnungstraße 1, Moabit, Berlin",https://www.immobilienscout24.de/expose/159685338,643 €,115 m²
745.0,78.0,Charlottenburg-Wilmersdorf,,2025,recent,ImmobilienScout24,Tauschwohnung: Gut geschnittene Wohnung mit großem Balkon,"Tauschwohnungstraße 1, Wilmersdorf, Berlin",https://www.immobilienscout24.de/expose/159685287,745 €,78 m²
514.0,55.0,Charlottenburg-Wilmersdorf,,2025,recent,ImmobilienScout24,Tauschwohnung: 2 Zimmer Dachgeschosswohnung in Charlottenburg,"Tauschwohnungstraße 1, Wilmersdorf, Berlin",https://www.immobilienscout24.de/expose/159685280,514 €,55 m²
1300.0,120.0,Friedrichshain-Kreuzberg,,2025,recent,ImmobilienScout24,Tauschwohnung: Tauschen 3Zi Altbau Bergmannkiez gegen 4-5 Zi max 2K,"Tauschwohnungstraße 1, Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/159685270,1.300 €,120 m²
1690.0,75.0,Tempelhof-Schöneberg,,2025,recent,ImmobilienScout24,"Erstbezug: oberste Etage, Parkett, Fußbodenheizung","Rubensstr. 54, Schöneberg, Berlin",https://www.immobilienscout24.de/expose/159682863,1.690 €,75 m²
1260.0,36.18,Mitte,,2025,recent,ImmobilienScout24,Moderne Studio - Wohnung zwischen Kreuzberg und Mitte unweit des Moritzplatz,"Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159679971,1.260 €,"36,18 m²"
1450.0,76.0,Friedrichshain-Kreuzberg,,2025,recent,ImmobilienScout24,Attraktive 3 - Zimmerwohnung unweit der Oberbbaumbrücke,"Falckensteinstraße 44A, Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/159679682,1.450 €,76 m²
900.0,60.0,Mitte,,2025,recent,ImmobilienScout24,Tauschwohnung: 2-room Maisonette in central Berlin - Bernauer Str,"Brunnenstrasse  141, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159679017,900 €,60 m²
2800.0,136.0,Charlottenburg-Wilmersdorf,,2025,recent,ImmobilienScout24,Wunderschöne Wohnung in direkter Nähe zum Ku'Damm,"Pariser straße 24, Wilmersdorf, Berlin",https://www.immobilienscout24.de/expose/159678709,2.800 €,136 m²
950.0,45.0,Neukölln,,2025,recent,ImmobilienScout24,"Tauschwohnung: Sonnige 1,5-Zimmer-Dachgeschosswohnung mit zwei Terrassen di","Karl-Marx-Straße  1, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159678876,950 €,45 m²
1136.0,86.0,Pankow,,2025,recent,ImmobilienScout24,Tauschwohnung: Tausche 4 Zimmer Wohnung im schönen Neubau,"Nantesstraße  76, Französisch Buchholz, Berlin",https://www.immobilienscout24.de/expose/159678693,1.136 €,86 m²
1110.0,34.0,Mitte,,2025,recent,ImmobilienScout24,34m2 1.5 Zimmer Apartment im 10.OG Voll möbliert mit Küche,"Lehrter Str. 24 B, Moabit, Berlin",https://www.immobilienscout24.de/expose/159677343,1.110 €,34 m²
450.0,44.0,Neukölln,,2025,recent,ImmobilienScout24,"Tauschwohnung: 2 Zi. NK, hell, 3. OG, Wanne, Balkon, gegen ab 3. Zimmer","Bruno-Bauer-Str. 15, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159677013,450 €,44 m²
886.0,63.0,Friedrichshain-Kreuzberg,,2025,recent,ImmobilienScout24,Tauschwohnung: Schöne 2-Zi-Altbauwohnung mit riesigem Balkon im Boxi Kiez,"Simon-Dach-Str. 8, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/159671445,886 €,63 m²
1600.0,65.0,Pankow,,2025,recent,ImmobilienScout24,Exklusives Wohnen: Kernsanierte Design-Wohnung mit Vollausstattung & Balkon – All-Inclusive-Miete,"Dietzgenstraße 73, Niederschönhausen, Berlin",https://www.immobilienscout24.de/expose/156870177,1.600 €,65 m²
6680.0,351.57,Charlottenburg-Wilmersdorf,,2025,recent,ImmobilienScout24,Repräsentative Altbauwohnung am Kurfürstendamm – Teilgewerbliche Nutzung möglich!,"Kurfürstendamm 96, Halensee, Berlin",https://www.immobilienscout24.de/expose/159576387,6.680 €,"351,57 m²"
3840.0,160.0,Charlottenburg-Wilmersdorf,,2025,recent,ImmobilienScout24,Stilvoll wohnen am Lietzensee - Altbaucharme trifft moderne Eleganz,"Riehlstraße 9, Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/159663130,3.840 €,160 m²
890.0,50.0,Charlottenburg-Wilmersdorf,,2025,recent,ImmobilienScout24,Tauschwohnung: 2-Zimmer Wohnung am Mierendorffplatz gegen 1-Zimmer,"Sömmeringstraße  40, Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/159662284,890 €,50 m²
2000.0,94.2,Charlottenburg-Wilmersdorf,,2025,recent,ImmobilienScout24,""" Alles nagelneu "" - ruhige 3 Zimmer zwischen Ku-Damm und Wilmersdorfer Straße","Wilmersdorfer Str. 95, Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/159657048,2.000 €,"94,2 m²"
1640.0,83.0,Steglitz-Zehlendorf,,2025,recent,ImmobilienScout24,EXKLUSIVE-TOP**3-Zi. Whg.**große Sonnenterrasse**neue EBK**Designerbad**Parkett**sofort frei!!!,"Ahornstraße o, Steglitz, Berlin",https://www.immobilienscout24.de/expose/159657021,1.640 €,83 m²
1723.0,60.0,Friedrichshain-Kreuzberg,,2025,recent,ImmobilienScout24,Exclusive möblierte Wohnung mit Blick auf die East Side Gallery /Spree,"Mühlenstraße -, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/159533585,1.723 €,60 m²
5372.0,160.0,Charlottenburg-Wilmersdorf,,2025,recent,ImmobilienScout24,State-of-the-Art Wohnung mit Gartenblick in Toplage am Kurfürstendamm,"Schlüterstrasse 40, Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/159652632,5.372 €,160 m²
1965.0,131.0,Lichtenberg,,2025,recent,ImmobilienScout24,5-Zimmer-Wohnung mit großem Balkon,"Klara-Weyl-Straße 17, Lichtenberg (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159651369,1.965 €,131 m²
642.46,24.71,Lichtenberg,,2025,recent,ImmobilienScout24,Einziehen und wohlfühlen! Voll möblierte Singlewohnung mit Balkon,"Deutschmeisterstraße 28, Lichtenberg (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159649983,"642,46 €","24,71 m²"
650.0,76.0,Charlottenburg-Wilmersdorf,,2025,recent,ImmobilienScout24,"Tauschwohnung: Charmante 2 ZiAltbauwohnung mit Balkon, Holzdielenboden","Mierendorffstr  23, Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/159650219,650 €,76 m²
2845.0,123.69,Steglitz-Zehlendorf,,2025,recent,ImmobilienScout24,"+++Erstbezug, charmante Maisonette-Dachgeschosswohnung in Berlin-Steglitz+++","Oberlinstr. 2, Steglitz, Berlin",https://www.immobilienscout24.de/expose/159649969,2.845 €,"123,69 m²"
1175.0,45.0,Mitte,,2025,recent,ImmobilienScout24,geräumiges Apartment mit Dielenboden und EBK,"Cornelius-Fredericks-Str 11, Wedding, Berlin",https://www.immobilienscout24.de/expose/159647289,1.175 €,45 m²
3500.0,150.0,Charlottenburg-Wilmersdorf,,2025,recent,ImmobilienScout24,xceptional flat with terrace and lake view. Temporary rental and semi-furnished possible.,"Grunewald, Berlin",https://www.immobilienscout24.de/expose/159645292,3.500 €,150 m²
4000.0,147.0,Mitte,,2025,recent,ImmobilienScout24,Stilvoll möblierte Wohnung in bester Lage und fantastischem Blick,"Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/158623596,4.000 €,147 m²
516.9,51.69,Neukölln,,2025,recent,ImmobilienScout24,Handwerker-Objekt! Charmante 2-Zimmerwohnung mit Balkon!,"Wilhelm-Busch-Straße 21, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159642042,"516,90 €","51,69 m²"
2100.0,86.19,Pankow,,2025,recent,ImmobilienScout24,Wohnen im LIV.BERLIN * Helle 3 Zimmerwohnung in einem ruhigen Neubauensemble mit Balkon * 2 Bäder *,"Berliner Straße 74A, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/159638458,2.100 €,"86,19 m²"
1077.0,58.3,Spandau,,2025,recent,ImmobilienScout24,Helle 2-Zimmerwohnung im Neubau mit Balkon * Einbauküche * im grünen Spandau,"Flankenschanze 17, Spandau (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159638082,1.077 €,"58,3 m²"
635.0,21.84,Friedrichshain-Kreuzberg,,2025,recent,ImmobilienScout24,Modernes Wohnen in unmittelbarer Spree-Nähe:  Möblierte Wohnung mit einladener Dachterrasse und Cafe,"Krautstraße 30, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/159636573,635 €,"21,84 m²"
1260.0,60.0,Tempelhof-Schöneberg,,2025,recent,ImmobilienScout24,Furnished apartment near to Tempelhofer Feld -limited to one year,"Manfred-von-Richthofen-Straße 28, Tempelhof, Berlin",https://www.immobilienscout24.de/expose/159636299,1.260 €,60 m²
660.0,22.16,Friedrichshain-Kreuzberg,,2025,recent,ImmobilienScout24,Im Herzen Berlins!  - 1-Zimmer-Wohnung mit sonniger Dachterrasse,"Krautstraße 30, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/159636212,660 €,"22,16 m²"
660.0,22.59,Friedrichshain-Kreuzberg,,2025,recent,ImmobilienScout24,Charmante Cityoase an der Spree!,"Krautstraße 30, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/159635571,660 €,"22,59 m²"
660.0,22.59,Friedrichshain-Kreuzberg,,2025,recent,ImmobilienScout24,Zentrale Lage in Friedrichshain - Möbliertes Apartment mit Dachterrasse & S-Bahn direkt vor der Tür,"Krautstraße 30, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/159634684,660 €,"22,59 m²"
645.0,22.59,Friedrichshain-Kreuzberg,,2025,recent,ImmobilienScout24,"Stylische 1-Zimmer-Wohnung mit Rooftop & Cafe im Haus - Krautstraße 29a, voll möbliert","Krautstraße 29a, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/159633894,645 €,"22,59 m²"
635.0,21.84,Friedrichshain-Kreuzberg,,2025,recent,ImmobilienScout24,Urban Living in Berlin Friedrichshain - Möblierte 1-Zimmer-Wohnung mit Rooftop & Cafe,"Krautstraße 29a, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/159633480,635 €,"21,84 m²"
610.0,21.95,Friedrichshain-Kreuzberg,,2025,recent,ImmobilienScout24,Modernes möbliertes 1-Zimmer Apartment mit Rooftop & Cafe am Puls der Stadt,"Krautstraße 29a, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/159633180,610 €,"21,95 m²"
4075.5,209.0,Charlottenburg-Wilmersdorf,,2025,recent,ImmobilienScout24,Exklusive 7-Zimmer-Altbau-Wohnung - teilgewerblich Nutzung möglich,"Kaiserdamm ., Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/158366363,"4.075,50 €",209 m²
2598.0,141.73,Mitte,,2025,recent,ImmobilienScout24,Traumhafte 4 Zimmer ZEITMIETVERTRAG,"Scharnhorststraße 25, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159629887,2.598 €,"141,73 m²"
2013.94,166.0,Charlottenburg-Wilmersdorf,,2025,recent,ImmobilienScout24,Charmante 4-Zimmer-Wohnung nahe Kantstraße,"Kaiser-Friedrich-Straße 63, Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/159630397,"2.013,94 €",166 m²
1300.0,47.0,Charlottenburg-Wilmersdorf,,2025,recent,ImmobilienScout24,Hochwertige 2 Zimmer-Apartment Wohnung Balkon Charlottenburg-Wilmersdorf,"Eisenzahnstr. 14, Wilmersdorf, Berlin",https://www.immobilienscout24.de/expose/159626194,1.300 €,47 m²
1229.28,51.22,Mitte,,2025,recent,ImmobilienScout24,Gemütliche 2 Zimmerwohnung im Herzen von Berlin,"Voßstraße 26, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159105645,"1.229,28 €","51,22 m²"
2400.0,85.6,Steglitz-Zehlendorf,,2025,recent,ImmobilienScout24,Repräsentative Wohnung mit Klimaanlage u. Dachterrasse,"Schlossstr. 115, Steglitz, Berlin",https://www.immobilienscout24.de/expose/128537337,2.400 €,"85,6 m²"
1394.67,52.18,Friedrichshain-Kreuzberg,,2025,recent,ImmobilienScout24,Neubau! Dem Himmel und Sonne so nah!,"Revaler Straße 17, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/159381985,"1.394,67 €","52,18 m²"
3400.0,130.0,Mitte,,2025,recent,ImmobilienScout24,Möbliertes 4 Zimmer Wohnung in ruhiger Mitte. Eleganz und Stil für hohe Ansprüche.,"Neue Grünstrasse 39, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/143249904,3.400 €,130 m²
3330.0,138.0,Charlottenburg-Wilmersdorf,,2025,recent,ImmobilienScout24,"Möblierte Wohnung mit großer Terrasse ca. 30m², Aufzug u.v.m.","Caspar-Theyß-Straße 9, Grunewald, Berlin",https://www.immobilienscout24.de/expose/159613506,3.330 €,138 m²
2300.0,104.0,Charlottenburg-Wilmersdorf,,2025,recent,ImmobilienScout24,Exklusive 3-Zimmer-Wohnung mit Spa Bereich in Bestlage,"Schmargendorf, Berlin",https://www.immobilienscout24.de/expose/159611324,2.300 €,104 m²
1300.0,68.0,Friedrichshain-Kreuzberg,,2025,recent,ImmobilienScout24,Buena Select M | 68m² Wohnung mit 2 Zimmern in Berlin,"Dolziger Straße 30, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/158146084,1.300 €,68 m²
1630.0,63.0,Friedrichshain-Kreuzberg,,2025,recent,ImmobilienScout24,2-Room Apartment in Prime Friedrichshain Location,"Holteistraße 25, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/159610285,1.630 €,63 m²
3069.23,283.27,Friedrichshain-Kreuzberg,,2025,recent,ImmobilienScout24,Viel Platz für eine große Familie! - sanierter Altbautraum direkt am Halleschen Tor!,"Tempelhofer Ufer 6, Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/159609762,"3.069,23 €","283,27 m²"
1400.0,48.0,Friedrichshain-Kreuzberg,,2025,recent,ImmobilienScout24,Bright apartment in great Kreuzberg location,"Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/159579537,1.400 €,48 m²
2980.0,178.0,Charlottenburg-Wilmersdorf,,2025,recent,ImmobilienScout24,5 Zimmer Stuck-Altbauwohnung am Svignyplatz - Befristet für 2 Jahre zu vermieten,"Kantstr. 32, Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/159585284,2.980 €,178 m²
1150.0,51.0,Charlottenburg-Wilmersdorf,,2025,recent,ImmobilienScout24,2 Zimmer möblierte Wohnung,"Tegler Weg 25, Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/159607496,1.150 €,51 m²
600.0,70.0,Friedrichshain-Kreuzberg,,2025,recent,ImmobilienScout24,Wohnungstausch: Bergmannstraße 2,"Bergmannstraße 2, Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/159608638,600 €,70 m²
1600.0,90.0,Mitte,,2025,recent,ImmobilienScout24,Bright and Awesome Apartment With Two Bedrooms,"Moabit, Berlin",https://www.immobilienscout24.de/expose/159608439,1.600 €,90 m²
1520.0,59.0,Mitte,,2025,recent,ImmobilienScout24,Möblierte 2-Zimmer-Whg mit Terrasse in Mitte – ideal für dauerhaftes Wohnen,"Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/158145183,1.520 €,59 m²
1100.0,40.0,Friedrichshain-Kreuzberg,,2025,recent,ImmobilienScout24,Modern Apartment in Friedrichshain,"Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/159608099,1.100 €,40 m²
1590.0,80.0,Friedrichshain-Kreuzberg,,2025,recent,ImmobilienScout24,80 sqm Apartment In The Simon-Dach-Str.,"Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/159606925,1.590 €,80 m²
1590.0,71.0,Neukölln,,2025,recent,ImmobilienScout24,Beautiful Two Rooms Apartment with Balcony,"Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159606656,1.590 €,71 m²
2100.0,110.0,Friedrichshain-Kreuzberg,,2025,recent,ImmobilienScout24,Elegant Altbau Retreat with Fireplace Near Bergmannkiez,"Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/159606248,2.100 €,110 m²
1150.0,58.68,Reinickendorf,,2025,recent,ImmobilienScout24,Modernisierte 2 Zimmer Wohnung mit Einbauküche,"Eichborndamm 96, Reinickendorf (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159606151,1.150 €,"58,68 m²"
1290.0,45.0,Mitte,,2025,recent,ImmobilienScout24,Your first home in Berlin,"Wedding, Berlin",https://www.immobilienscout24.de/expose/159605412,1.290 €,45 m²
4850.0,173.32,Friedrichshain-Kreuzberg,,2025,recent,ImmobilienScout24,Modernes Penthouse mit Dachterrasse im historischen Kreuzberg,"Mehringdamm 51, Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/159605017,4.850 €,"173,32 m²"
1490.0,75.0,Neukölln,,2025,recent,ImmobilienScout24,Student Apartment for 4 person,"Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159605067,1.490 €,75 m²
