price,size,district,year,dataset,rooms
4470.0,248.0,Mitte,2019,historical,5.0
2300.0,158.0,Friedrichshain,2019,historical,2.0
663.18,63.16,Spandau,2019,historical,2.0
2050.0,131.0,Mitte,2019,historical,3.0
1100.0,58.92,Friedrichshain,2019,historical,2.0
912.0,114.0,Spandau,2019,historical,2.5
405.93,60.0,Spandau,2019,historical,2.0
1766.18,91.04,Tiergarten,2019,historical,3.0
497.5,81.49,Marzahn,2019,historical,4.0
800.5,64.04,Spandau,2019,historical,2.0
1342.0,122.0,Lichtenberg,2019,historical,4.0
1040.8,65.05,Neukölln,2019,historical,2.0
745.0,51.22,Lichtenberg,2019,historical,2.0
3500.0,200.0,Charlottenburg,2019,historical,5.0
1200.0,62.43,Neukölln,2019,historical,2.0
1379.0,50.14,Prenzlauer_Berg_Prenzlauer_Berg,2019,historical,2.0
510.0,21.0,Wedding,2019,historical,1.0
799.0,70.0,Siemensstadt_Spandau,2019,historical,2.0
675.11,63.81,Lichtenberg,2019,historical,2.0
590.0,10.0,Tiergarten,2019,historical,4.0
812.5,65.0,Friedrichshagen_Köpenick,2019,historical,2.0
950.0,90.0,Köpenick,2019,historical,3.0
1950.66,108.37,Prenzlauer_Berg_Prenzlauer_Berg,2019,historical,4.0
2849.0,164.43,Prenzlauer_Berg_Prenzlauer_Berg,2019,historical,4.0
639.0,66.0,Frohnau_Reinickendorf,2019,historical,2.5
1250.0,93.0,Mitte,2019,historical,3.0
686.52,57.21,Adlershof_Treptow,2019,historical,2.0
521.22,70.15,Hellersdorf,2019,historical,3.0
925.0,55.0,Wedding,2019,historical,2.0
600.0,61.17,Spandau,2019,historical,2.0
669.0,57.35,Friedrichsfelde_Lichtenberg,2019,historical,2.0
1189.96,67.04,Schöneberg,2019,historical,2.0
732.65,54.27,Biesdorf_Marzahn,2019,historical,2.0
373.21,51.72,Marzahn,2019,historical,2.0
4500.0,282.5,Kreuzberg,2019,historical,6.0
1069.0,77.0,Tiergarten,2019,historical,3.0
1030.0,68.71,Friedrichsfelde_Lichtenberg,2019,historical,3.0
1734.68,127.55,Charlottenburg,2019,historical,3.0
599.0,59.45,Französisch_Buchholz_Pankow,2019,historical,2.0
3500.0,213.0,Wilmersdorf,2019,historical,6.0
435.0,43.49,Spandau,2019,historical,1.5
1440.0,80.0,Neukölln,2019,historical,2.0
755.76,62.98,Friedrichshain,2019,historical,2.0
515.72,57.71,Spandau,2019,historical,2.0
789.0,59.9,Tiergarten,2019,historical,2.0
402.04,42.77,Reinickendorf,2019,historical,1.0
430.3,63.05,Steglitz,2019,historical,1.5
1850.0,90.0,Wilmersdorf,2019,historical,3.0
719.0,82.0,Oberschöneweide_Köpenick,2019,historical,3.0
1600.0,97.0,Charlottenburg,2019,historical,3.5
599.0,51.78,Reinickendorf,2019,historical,2.0
779.0,67.0,Tiergarten,2019,historical,3.0
1650.0,143.09,Prenzlauer_Berg_Prenzlauer_Berg,2019,historical,3.0
799.15,72.65,Pankow,2019,historical,2.0
1616.0,101.0,Wilmersdorf,2019,historical,2.0
1023.1,78.7,Kreuzberg,2019,historical,2.0
1983.0,153.0,Lichtenberg,2019,historical,5.0
1300.0,53.6,Mitte,2019,historical,2.0
1105.0,60.0,Schöneberg,2019,historical,2.0
890.0,66.0,Schmargendorf_Wilmersdorf,2019,historical,2.0
1798.0,116.0,Mitte,2019,historical,3.0
410.18,66.97,Lichtenrade_Tempelhof,2019,historical,3.0
999.0,66.0,Köpenick,2019,historical,2.0
358.03,42.28,Spandau,2019,historical,1.0
1618.87,147.17,Lichtenrade_Tempelhof,2019,historical,6.0
605.0,55.0,Französisch_Buchholz_Pankow,2019,historical,2.0
499.0,42.0,Neukölln,2019,historical,1.0
860.0,65.0,Tiergarten,2019,historical,2.0
2129.8,115.75,Tiergarten,2019,historical,4.0
450.0,20.0,Kladow_Spandau,2019,historical,1.0
1778.0,131.7,Köpenick,2019,historical,4.0
1400.0,117.07,Köpenick,2019,historical,3.0
689.0,63.89,Staaken_Spandau,2019,historical,3.0
590.0,48.0,Tiergarten,2019,historical,1.5
995.0,82.86,Köpenick,2019,historical,3.0
450.0,73.62,Wedding,2019,historical,2.5
1370.0,117.0,Lichterfelde_Steglitz,2019,historical,4.0
729.0,52.0,Lichtenberg,2019,historical,1.5
770.0,65.1,Prenzlauer_Berg_Prenzlauer_Berg,2019,historical,2.0
599.0,70.0,Lichtenrade_Tempelhof,2019,historical,2.0
619.0,53.8,Französisch_Buchholz_Pankow,2019,historical,1.5
1550.0,106.43,Friedrichshain,2019,historical,3.0
1740.61,96.97,Tiergarten,2019,historical,3.0
655.0,65.0,Zehlendorf,2019,historical,2.0
711.0,59.0,Charlottenburg,2019,historical,2.0
514.5,49.0,Marzahn,2019,historical,2.0
890.0,91.94,Lichtenrade_Tempelhof,2019,historical,3.0
2900.0,114.0,Kreuzberg,2019,historical,3.0
775.0,62.0,Biesdorf_Marzahn,2019,historical,2.0
696.0,58.15,Spandau,2019,historical,2.0
647.06,47.93,Bohnsdorf_Treptow,2019,historical,2.0
1294.0,112.53,Tempelhof,2019,historical,3.0
750.0,62.33,Dahlem_Zehlendorf,2019,historical,2.0
935.0,78.1,Altglienicke_Treptow,2019,historical,3.0
1140.0,120.0,Spandau,2019,historical,3.5
602.99,78.31,Friedrichshagen_Köpenick,2019,historical,3.0
3500.0,142.12,Prenzlauer_Berg_Prenzlauer_Berg,2019,historical,3.0
706.82,63.85,Niederschönhausen_Pankow,2019,historical,2.0
552.0,46.0,Johannisthal_Treptow,2019,historical,2.0
1068.0,89.0,Niederschöneweide_Treptow,2019,historical,3.0
1898.0,126.5,Mitte,2019,historical,4.0
900.0,47.03,Pankow,2019,historical,2.0
2485.0,99.39,Prenzlauer_Berg_Prenzlauer_Berg,2019,historical,4.0
2200.0,196.74,Dahlem_Zehlendorf,2019,historical,6.0
1890.0,95.7,Prenzlauer_Berg_Prenzlauer_Berg,2019,historical,3.0
840.0,75.0,Hermsdorf_Reinickendorf,2019,historical,3.0
2800.0,122.0,Tiergarten,2019,historical,2.0
1000.0,54.31,Neukölln,2019,historical,2.0
468.81,57.05,Reinickendorf,2019,historical,2.0
990.0,37.0,Charlottenburg,2019,historical,1.0
1307.42,60.81,Friedrichshain,2019,historical,2.0
1075.0,75.37,Mitte,2019,historical,2.0
284.99,32.63,Kaulsdorf_Hellersdorf,2019,historical,1.0
600.0,61.08,Rosenthal_Pankow,2019,historical,2.0
1180.0,98.0,Grünau_Köpenick,2019,historical,4.0
1250.0,94.0,Oberschöneweide_Köpenick,2019,historical,4.0
579.0,60.0,Köpenick,2019,historical,2.0
550.0,61.04,Pankow,2019,historical,2.0
602.98,59.76,Köpenick,2019,historical,2.0
1586.08,99.13,Mitte,2019,historical,2.0
2200.0,99.17,Friedrichshain,2019,historical,4.0
692.74,75.38,Karow_Weißensee,2019,historical,2.0
1550.0,67.4,Mitte,2019,historical,3.0
849.0,81.0,Charlottenburg,2019,historical,2.0
611.57,88.0,Lichtenrade_Tempelhof,2019,historical,3.0
441.94,54.0,Steglitz,2019,historical,2.0
649.0,57.0,Staaken_Spandau,2019,historical,2.0
910.0,87.02,Marienfelde_Tempelhof,2019,historical,3.0
909.0,73.0,Neukölln,2019,historical,3.0
625.0,62.5,Adlershof_Treptow,2019,historical,2.0
1290.0,102.0,Lichterfelde_Steglitz,2019,historical,2.5
1330.42,102.0,Köpenick,2019,historical,3.0
1450.0,76.45,Prenzlauer_Berg_Prenzlauer_Berg,2019,historical,2.0
572.87,54.47,Pankow,2019,historical,2.0
691.56,67.8,Hellersdorf,2019,historical,2.0
452.7,45.27,Grünau_Köpenick,2019,historical,1.0
500.0,28.0,Friedrichshain,2019,historical,1.0
249.96,34.0,Spandau,2019,historical,1.0
4200.0,176.0,Kreuzberg,2019,historical,5.0
710.0,67.59,Buch_Pankow,2019,historical,2.0
1349.0,117.0,Wilmersdorf,2019,historical,3.0
1300.0,95.0,Schöneberg,2019,historical,4.0
500.32,62.54,Hellersdorf,2019,historical,2.0
1008.0,126.0,Friedrichshagen_Köpenick,2019,historical,3.0
549.0,44.0,Wedding,2019,historical,2.0
500.0,52.0,Frohnau_Reinickendorf,2019,historical,1.0
1156.44,93.01,Kreuzberg,2019,historical,3.0
569.33,66.98,Reinickendorf,2019,historical,3.0
512.0,32.0,Niederschöneweide_Treptow,2019,historical,1.0
1257.0,83.8,Prenzlauer_Berg_Prenzlauer_Berg,2019,historical,2.0
1698.0,150.0,Dahlem_Zehlendorf,2019,historical,3.0
1200.0,54.0,Charlottenburg,2019,historical,1.5
749.0,62.8,Tiergarten,2019,historical,2.0
1730.0,93.0,Tiergarten,2019,historical,3.0
2240.0,140.0,Charlottenburg,2019,historical,3.0
1598.83,121.78,Tiergarten,2019,historical,4.0
1547.4,77.37,Friedrichshain,2019,historical,3.0
3990.0,170.0,Charlottenburg,2019,historical,5.0
2925.0,150.0,Neukölln,2019,historical,4.0
1420.0,57.19,Kreuzberg,2019,historical,2.0
1260.0,67.0,Charlottenburg,2019,historical,2.0
448.02,65.85,Hellersdorf,2019,historical,3.0
1470.76,126.79,Grünau_Köpenick,2019,historical,4.0
1078.8,89.09,Alt_Hohenschönhausen_Hohenschönhausen,2019,historical,3.0
590.0,47.36,Spandau,2019,historical,2.0
450.0,32.52,Reinickendorf,2019,historical,1.0
987.0,46.0,Wilmersdorf,2019,historical,2.0
850.0,55.0,Neukölln,2019,historical,1.0
699.0,83.23,Hellersdorf,2019,historical,3.0
493.39,63.0,Mariendorf_Tempelhof,2019,historical,2.0
1200.0,73.0,Neukölln,2019,historical,2.0
700.0,65.43,Köpenick,2019,historical,2.0
1100.0,55.0,Charlottenburg,2019,historical,2.0
1200.0,62.0,Mitte,2019,historical,1.0
1309.0,83.0,Tiergarten,2019,historical,2.5
520.0,56.0,Wittenau_Reinickendorf,2019,historical,2.0
800.0,20.0,Friedrichshain,2019,historical,1.0
861.84,71.82,Charlottenburg,2019,historical,2.0
2208.0,138.0,Charlottenburg,2019,historical,5.0
0.0,44.0,Schöneberg,2019,historical,1.0
1550.0,77.5,Prenzlauer_Berg_Prenzlauer_Berg,2019,historical,3.0
867.74,87.21,Staaken_Spandau,2019,historical,3.0
800.0,65.0,Bohnsdorf_Treptow,2019,historical,2.0
2090.0,143.97,Mitte,2019,historical,4.0
450.0,70.0,Waidmannslust_Reinickendorf,2019,historical,2.0
1111.32,92.61,Friedrichshain,2019,historical,3.0
2340.0,130.0,Mitte,2019,historical,3.0
1083.0,80.2,Neukölln,2019,historical,3.0
649.0,56.25,Staaken_Spandau,2019,historical,2.0
890.0,90.0,Tegel_Reinickendorf,2019,historical,3.0
706.64,73.0,Köpenick,2019,historical,3.0
894.51,66.26,Charlottenburg,2019,historical,2.0
1135.0,61.08,Charlottenburg,2019,historical,2.0
2849.0,145.0,Mitte,2019,historical,4.0
285.0,32.0,Köpenick,2019,historical,1.0
400.0,56.0,Adlershof_Treptow,2019,historical,2.0
785.0,60.32,Schmargendorf_Wilmersdorf,2019,historical,2.0
1330.0,101.99,Charlottenburg,2019,historical,3.0
1400.0,65.0,Friedrichshain,2019,historical,1.0
2090.0,110.0,Lichterfelde_Steglitz,2019,historical,4.5
701.0,20.25,Tiergarten,2019,historical,1.0
725.0,60.4,Köpenick,2019,historical,2.0
643.8,44.4,Friedrichsfelde_Lichtenberg,2019,historical,2.0
745.0,57.4,Friedrichshain,2019,historical,2.0
755.0,51.97,Mahlsdorf_Hellersdorf,2019,historical,2.0
1100.0,56.99,Prenzlauer_Berg_Prenzlauer_Berg,2019,historical,2.0
440.0,39.0,Spandau,2019,historical,1.0
490.0,55.55,Lichterfelde_Steglitz,2019,historical,2.0
470.0,22.0,Oberschöneweide_Köpenick,2019,historical,1.0
697.97,73.47,Lichterfelde_Steglitz,2019,historical,3.0
658.0,57.16,Köpenick,2019,historical,2.0
1698.0,138.0,Friedrichshain,2019,historical,4.0
2967.0,138.0,Charlottenburg,2019,historical,6.0
339.0,42.81,Staaken_Spandau,2019,historical,1.0
1080.0,68.1,Steglitz,2019,historical,2.0
1260.0,70.0,Mitte,2019,historical,2.5
569.68,71.21,Wilmersdorf,2019,historical,2.0
12000.0,300.0,Mitte,2019,historical,4.0
649.0,63.0,Weißensee,2019,historical,2.0
2150.0,180.0,Wilmersdorf,2019,historical,3.0
938.56,97.0,Lichtenrade_Tempelhof,2019,historical,3.0
1550.0,93.53,Prenzlauer_Berg_Prenzlauer_Berg,2019,historical,3.0
489.0,36.0,Wittenau_Reinickendorf,2019,historical,1.0
1961.46,115.38,Mitte,2019,historical,4.0
413.0,68.89,Marzahn,2019,historical,3.0
2200.0,100.46,Wilmersdorf,2019,historical,3.0
524.0,49.96,Reinickendorf,2019,historical,2.0
800.0,75.34,Reinickendorf,2019,historical,3.0
913.0,36.0,Prenzlauer_Berg_Prenzlauer_Berg,2019,historical,1.0
3182.0,132.56,Charlottenburg,2019,historical,4.0
653.0,32.65,Mitte,2019,historical,1.0
1916.4,191.64,Lichterfelde_Steglitz,2019,historical,6.0
469.0,64.0,Waidmannslust_Reinickendorf,2019,historical,2.0
529.0,50.0,Friedrichsfelde_Lichtenberg,2019,historical,2.0
749.0,74.15,Karow_Weißensee,2019,historical,3.0
750.0,38.0,Neukölln,2019,historical,2.0
1429.0,105.82,Pankow,2019,historical,4.5
1150.0,74.0,Pankow,2019,historical,2.0
700.0,70.0,Wedding,2019,historical,2.0
1279.76,75.28,Mitte,2019,historical,2.0
1350.0,75.0,Neukölln,2019,historical,3.0
720.0,64.0,Charlottenburg,2019,historical,2.0
925.0,75.69,Tegel_Reinickendorf,2019,historical,2.0
439.0,39.48,Hellersdorf,2019,historical,1.0
2500.0,167.0,Mitte,2019,historical,3.0
660.0,64.0,Staaken_Spandau,2019,historical,1.5
753.5,44.33,Wedding,2019,historical,2.0
549.0,75.0,Staaken_Spandau,2019,historical,2.5
963.32,103.25,Pankow,2019,historical,4.0
494.0,29.07,Spandau,2019,historical,1.0
1598.19,110.22,Charlottenburg,2019,historical,4.0
1605.82,50.18,Mitte,2019,historical,2.0
715.0,46.97,Friedrichsfelde_Lichtenberg,2019,historical,2.0
1300.0,91.0,Friedrichshain,2019,historical,3.0
384.13,57.31,Wedding,2019,historical,1.0
1485.0,93.49,Tiergarten,2019,historical,4.0
560.92,28.24,Friedrichsfelde_Lichtenberg,2019,historical,1.0
370.04,34.39,Friedrichsfelde_Lichtenberg,2019,historical,1.5
1130.0,62.0,Friedrichshain,2019,historical,2.5
1290.0,71.0,Mitte,2019,historical,2.0
690.0,61.0,Spandau,2019,historical,2.0
1055.0,95.77,Lichterfelde_Steglitz,2019,historical,3.0
945.0,71.34,Pankow,2019,historical,3.0
590.0,26.0,Wedding,2019,historical,1.0
477.81,66.0,Tempelhof,2019,historical,2.5
351.71,46.69,Lichterfelde_Steglitz,2019,historical,2.0
1050.0,90.0,Friedrichshagen_Köpenick,2019,historical,3.0
1650.0,63.0,Neukölln,2019,historical,3.0
798.39,74.2,Spandau,2019,historical,2.0
1285.0,116.9,Köpenick,2019,historical,3.0
2244.68,132.04,Mitte,2019,historical,5.0
619.0,93.0,Waidmannslust_Reinickendorf,2019,historical,4.0
850.0,61.63,Biesdorf_Marzahn,2019,historical,3.0
650.0,65.0,Adlershof_Treptow,2019,historical,2.0
647.0,75.2,Spandau,2019,historical,3.0
1206.11,83.18,Lichtenberg,2019,historical,2.0
806.9,78.34,Köpenick,2019,historical,3.0
2225.0,90.0,Mitte,2019,historical,2.5
3176.04,264.67,Wilmersdorf,2019,historical,6.0
990.0,74.0,Wedding,2019,historical,2.0
928.0,77.32,Altglienicke_Treptow,2019,historical,2.0
1140.0,81.33,Prenzlauer_Berg_Prenzlauer_Berg,2019,historical,2.0
2849.0,118.82,Wilmersdorf,2019,historical,4.0
1380.0,115.0,Karlshorst_Lichtenberg,2019,historical,3.0
931.0,57.0,Friedrichshain,2019,historical,2.0
663.0,69.8,Neukölln,2019,historical,2.0
1141.0,81.51,Wedding,2019,historical,3.0
1200.0,62.2,Mitte,2019,historical,2.0
1500.0,94.46,Friedenau_Schöneberg,2019,historical,3.0
1300.0,96.5,Schmargendorf_Wilmersdorf,2019,historical,3.0
2020.86,112.27,Tiergarten,2019,historical,3.0
1600.13,106.25,Mitte,2019,historical,3.0
2260.0,135.0,Tiergarten,2019,historical,3.5
529.0,63.63,Reinickendorf,2019,historical,2.0
1035.0,46.9,Niederschönhausen_Pankow,2019,historical,2.0
1046.74,97.1,Charlottenburg,2019,historical,3.0
1150.0,43.0,Kreuzberg,2019,historical,1.5
890.0,62.0,Wedding,2019,historical,2.0
689.0,67.0,Pankow,2019,historical,2.0
532.16,45.29,Weißensee,2019,historical,2.0
900.0,94.7,Oberschöneweide_Köpenick,2019,historical,3.0
606.65,75.36,Charlottenburg,2019,historical,3.0
1832.95,104.74,Mitte,2019,historical,3.0
1760.0,110.0,Friedrichshain,2019,historical,4.0
434.58,50.78,Plänterwald_Treptow,2019,historical,2.0
1769.0,127.0,Treptow,2019,historical,4.0
1775.0,99.44,Tiergarten,2019,historical,3.0
849.0,64.35,Reinickendorf,2019,historical,2.0
1036.8,96.4,Tempelhof,2019,historical,3.0
2499.0,157.38,Mitte,2019,historical,5.0
870.0,63.41,Rahnsdorf_Köpenick,2019,historical,3.0
1331.0,77.0,Charlottenburg,2019,historical,2.0
2495.0,172.0,Kreuzberg,2019,historical,4.0
1516.24,103.52,Wilmersdorf,2019,historical,3.0
1083.56,57.79,Tiergarten,2019,historical,2.0
565.0,55.98,Wedding,2019,historical,1.0
700.0,63.65,Neukölln,2019,historical,2.0
419.55,37.58,Hellersdorf,2019,historical,1.0
1980.0,111.0,Schöneberg,2019,historical,3.0
700.0,68.0,Biesdorf_Marzahn,2019,historical,3.0
843.0,77.22,Prenzlauer_Berg_Prenzlauer_Berg,2019,historical,2.0
1015.0,79.3,Steglitz,2019,historical,3.0
1410.0,90.35,Schmargendorf_Wilmersdorf,2019,historical,3.0
592.58,85.14,Spandau,2019,historical,3.0
1687.91,106.83,Mitte,2019,historical,3.0
619.0,69.96,Hellersdorf,2019,historical,3.0
490.0,21.9,Neukölln,2019,historical,1.0
945.0,53.22,Wedding,2019,historical,2.0
749.0,57.92,Biesdorf_Marzahn,2019,historical,2.0
2265.6,141.6,Friedrichshain,2019,historical,4.0
1432.95,111.34,Mitte,2019,historical,2.0
864.0,66.44,Wedding,2019,historical,2.0
1268.48,79.28,Friedrichshain,2019,historical,2.0
1899.0,152.0,Pankow,2019,historical,5.0
1250.0,63.84,Charlottenburg,2019,historical,2.0
950.0,56.0,Friedrichshain,2019,historical,2.0
2210.25,126.3,Mitte,2019,historical,5.0
823.61,58.33,Marienfelde_Tempelhof,2019,historical,2.0
465.0,19.5,Wedding,2019,historical,1.0
1265.0,114.17,Neu_Hohenschönhausen_Hohenschönhausen,2019,historical,5.0
1210.0,110.0,Steglitz,2019,historical,3.0
1325.0,99.8,Marienfelde_Tempelhof,2019,historical,3.0
1093.42,95.08,Zehlendorf,2019,historical,3.0
405.0,35.0,Lichtenberg,2019,historical,1.0
540.08,33.76,Friedrichsfelde_Lichtenberg,2019,historical,1.5
855.0,78.34,Neukölln,2019,historical,2.0
727.07,73.22,Weißensee,2019,historical,3.0
1103.05,116.11,Lichterfelde_Steglitz,2019,historical,4.0
1313.3,131.33,Altglienicke_Treptow,2019,historical,4.0
914.06,80.89,Lichtenrade_Tempelhof,2019,historical,3.0
1070.0,83.0,Kreuzberg,2019,historical,3.0
599.0,38.04,Wilmersdorf,2019,historical,1.0
563.7,48.87,Tiergarten,2019,historical,1.0
378.47,55.01,Lankwitz_Steglitz,2019,historical,2.0
2294.0,124.0,Charlottenburg,2019,historical,3.0
499.0,46.0,Tiergarten,2019,historical,1.0
1999.0,134.0,Friedrichshain,2019,historical,3.0
1542.9,154.29,Charlottenburg,2019,historical,3.0
1393.27,90.6,Prenzlauer_Berg_Prenzlauer_Berg,2019,historical,3.0
1600.0,64.0,Tiergarten,2019,historical,2.0
1133.65,64.78,Tiergarten,2019,historical,2.0
1446.92,79.72,Tiergarten,2019,historical,3.0
1569.19,111.37,Friedrichshain,2019,historical,4.0
1081.8,60.1,Kreuzberg,2019,historical,2.0
1400.0,120.0,Steglitz,2019,historical,4.0
499.0,41.0,Tempelhof,2019,historical,1.0
483.02,69.4,Hellersdorf,2019,historical,3.0
477.84,58.98,Hellersdorf,2019,historical,3.0
1250.0,58.1,Friedrichsfelde_Lichtenberg,2019,historical,2.0
1205.0,82.0,Wilmersdorf,2019,historical,3.0
1750.0,130.0,Friedenau_Schöneberg,2019,historical,4.0
431.97,54.88,Biesdorf_Marzahn,2019,historical,2.0
505.08,54.9,Hellersdorf,2019,historical,2.0
573.81,66.49,Wilmersdorf,2019,historical,2.0
2240.0,160.0,Prenzlauer_Berg_Prenzlauer_Berg,2019,historical,5.0
827.94,88.74,Pankow,2019,historical,3.0
618.57,86.33,Hellersdorf,2019,historical,3.0
950.0,81.68,Nikolassee_Zehlendorf,2019,historical,3.0
1596.0,114.0,Nikolassee_Zehlendorf,2019,historical,4.0
449.48,59.93,Britz_Neukölln,2019,historical,2.0
739.0,68.0,Weißensee,2019,historical,2.5
435.46,43.59,Biesdorf_Marzahn,2019,historical,1.0
3950.0,230.0,Tiergarten,2019,historical,3.0
559.0,56.02,Hellersdorf,2019,historical,2.0
1693.0,91.5,Dahlem_Zehlendorf,2019,historical,3.0
824.0,63.34,Wedding,2019,historical,2.0
615.0,50.0,Mahlsdorf_Hellersdorf,2019,historical,2.0
1500.0,100.0,Tiergarten,2019,historical,3.0
468.09,44.58,Marienfelde_Tempelhof,2019,historical,1.0
2641.48,123.0,Charlottenburg,2019,historical,3.0
899.0,75.99,Tegel_Reinickendorf,2019,historical,3.0
1076.38,57.87,Mitte,2019,historical,2.0
3100.0,113.0,Charlottenburg,2019,historical,2.0
700.0,60.0,Rosenthal_Pankow,2019,historical,2.0
688.51,59.56,Köpenick,2019,historical,2.0
1500.0,95.4,Charlottenburg,2019,historical,3.0
1588.0,108.0,Charlottenburg,2019,historical,2.0
1700.0,96.3,Prenzlauer_Berg_Prenzlauer_Berg,2019,historical,3.0
380.0,35.7,Charlottenburg,2019,historical,1.0
1929.0,165.0,Grunewald_Wilmersdorf,2019,historical,4.0
849.0,61.18,Neukölln,2019,historical,2.0
1167.0,75.34,Neukölln,2019,historical,3.0
760.0,63.0,Schöneberg,2019,historical,2.5
4498.0,307.0,Tiergarten,2019,historical,4.0
559.04,73.25,Charlottenburg,2019,historical,3.0
559.96,64.63,Kreuzberg,2019,historical,2.0
534.86,74.98,Marzahn,2019,historical,3.0
379.67,70.57,Neu_Hohenschönhausen_Hohenschönhausen,2019,historical,3.0
566.0,41.96,Wedding,2019,historical,1.0
554.66,71.26,Lichterfelde_Steglitz,2019,historical,2.0
1053.0,89.3,Friedrichshain,2019,historical,4.0
1000.0,60.0,Friedrichshain,2019,historical,2.0
1700.0,172.0,Friedrichshagen_Köpenick,2019,historical,6.0
965.24,60.29,Kreuzberg,2019,historical,2.0
178.16,18.56,Hellersdorf,2019,historical,1.0
1000.0,52.0,Mitte,2019,historical,2.0
1350.0,100.84,Lankwitz_Steglitz,2019,historical,3.0
973.75,102.5,Kaulsdorf_Hellersdorf,2019,historical,3.0
579.0,47.54,Neu_Hohenschönhausen_Hohenschönhausen,2019,historical,2.0
763.0,95.32,Spandau,2019,historical,3.0
229.29,31.08,Wannsee_Zehlendorf,2019,historical,1.0
2900.0,145.6,Charlottenburg,2019,historical,4.0
426.83,45.75,Reinickendorf,2019,historical,1.0
854.73,28.0,Kreuzberg,2019,historical,1.0
820.0,62.0,Wedding,2019,historical,2.0
2200.0,149.0,Prenzlauer_Berg_Prenzlauer_Berg,2019,historical,5.0
1985.0,73.0,Tiergarten,2019,historical,3.0
514.95,81.7,Marzahn,2019,historical,4.0
1216.8,81.12,Reinickendorf,2019,historical,3.0
228.41,32.63,Kaulsdorf_Hellersdorf,2019,historical,1.0
606.0,46.49,Tiergarten,2019,historical,2.0
774.0,67.25,Wedding,2019,historical,2.5
660.13,37.83,Pankow,2019,historical,1.5
491.48,62.93,Oberschöneweide_Köpenick,2019,historical,3.0
618.33,82.48,Tiergarten,2019,historical,2.0
1090.0,50.43,Friedrichshain,2019,historical,2.0
464.17,66.31,Hellersdorf,2019,historical,2.0
780.0,66.14,Oberschöneweide_Köpenick,2019,historical,2.0
1749.0,134.19,Schöneberg,2019,historical,3.0
646.0,68.77,Wedding,2019,historical,2.0
1118.7,62.15,Tiergarten,2019,historical,2.0
825.0,66.0,Charlottenburg,2019,historical,2.0
780.0,52.0,Tiergarten,2019,historical,1.0
1330.0,70.0,Charlottenburg,2019,historical,2.0
698.0,38.0,Wedding,2019,historical,1.0
448.55,53.86,Marienfelde_Tempelhof,2019,historical,1.0
720.0,60.0,Spandau,2019,historical,2.0
2750.0,152.0,Wilmersdorf,2019,historical,3.0
693.63,66.06,Alt_Hohenschönhausen_Hohenschönhausen,2019,historical,2.0
2500.0,155.0,Wannsee_Zehlendorf,2019,historical,4.0
430.0,21.56,Dahlem_Zehlendorf,2019,historical,1.0
450.0,60.0,Hellersdorf,2019,historical,3.0
789.39,62.65,Niederschönhausen_Pankow,2019,historical,2.0
1408.0,63.0,Marienfelde_Tempelhof,2019,historical,2.0
3149.0,181.74,Prenzlauer_Berg_Prenzlauer_Berg,2019,historical,3.0
719.0,88.0,Lichtenrade_Tempelhof,2019,historical,3.0
1160.0,60.0,Marienfelde_Tempelhof,2019,historical,2.0
583.74,54.0,Rosenthal_Pankow,2019,historical,2.0
1470.0,115.82,Rosenthal_Pankow,2019,historical,4.0
1529.0,153.0,Niederschöneweide_Treptow,2019,historical,5.0
550.61,54.9,Friedrichsfelde_Lichtenberg,2019,historical,2.0
743.0,60.35,Mariendorf_Tempelhof,2019,historical,2.0
1365.44,80.32,Friedrichshain,2019,historical,2.0
907.09,87.0,Karlshorst_Lichtenberg,2019,historical,3.0
871.0,34.84,Kreuzberg,2019,historical,1.0
850.0,75.0,Karlshorst_Lichtenberg,2019,historical,3.0
605.0,56.58,Buckow_Neukölln,2019,historical,2.0
288.6,34.34,Marzahn,2019,historical,1.0
1999.56,106.7,Grunewald_Wilmersdorf,2019,historical,4.0
521.57,68.34,Kreuzberg,2019,historical,2.0
1959.52,105.92,Mitte,2019,historical,3.0
2690.82,149.49,Prenzlauer_Berg_Prenzlauer_Berg,2019,historical,4.0
939.0,90.89,Neu_Hohenschönhausen_Hohenschönhausen,2019,historical,4.0
1199.99,65.04,Friedrichshain,2019,historical,2.0
950.0,55.26,Charlottenburg,2019,historical,2.0
1121.4,74.76,Niederschönhausen_Pankow,2019,historical,2.5
537.46,78.0,Spandau,2019,historical,2.5
455.0,22.0,Oberschöneweide_Köpenick,2019,historical,1.0
673.0,58.52,Wedding,2019,historical,2.0
860.0,60.0,Friedrichshain,2019,historical,2.0
1165.0,77.44,Friedrichshain,2019,historical,2.0
728.0,58.25,Friedrichshain,2019,historical,2.0
758.16,84.24,Buckow_Neukölln,2019,historical,2.5
458.94,66.61,Rudow_Neukölln,2019,historical,2.1
1810.16,115.72,Charlottenburg,2019,historical,4.0
1157.0,71.62,Mitte,2019,historical,2.0
2396.0,129.53,Wilmersdorf,2019,historical,4.0
1490.0,83.01,Friedrichshain,2019,historical,3.0
799.0,58.12,Steglitz,2019,historical,2.0
609.0,65.86,Köpenick,2019,historical,2.0
2179.35,150.3,Mitte,2019,historical,3.0
1500.0,76.0,Mitte,2019,historical,3.0
2600.0,123.27,Grunewald_Wilmersdorf,2019,historical,3.0
1949.0,102.92,Schöneberg,2019,historical,4.0
950.0,77.2,Mariendorf_Tempelhof,2019,historical,2.0
