title,price,size,address,link,is_split_from_multi,original_multi_count
"Tauschwohnung: 2 Zi in Rummelsburg gg 2 Zi in FH, Mitte, PB, WeiSee, Pankow",375.0,50.0,"Eitelstr. 10, Rummelsburg, Berlin",https://www.immobilienscout24.de/expose/159775080,,
Tauschwohnung: Suche 3-4-Zimmer für Paar in Charlottenburg/ Westberlin,393.0,34.0,"Baumschulenstr. 86, Baumschulenweg, Berlin",https://www.immobilienscout24.de/expose/159775078,,
2 ZIMMER Luxus Wohnung - EBK - Wasserblick - Balkone- 1650€ Warm - 1-3 Years contract,1.48,48.0,"Stralauer allee 14, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/159775051,,
Tauschwohnung: Altbau unter Kirschblüten gegen zentraler,445.0,40.0,"Schütte-Lanz-Straße 20, Lichterfelde, Berlin",https://www.immobilienscout24.de/expose/159775065,,
"Tauschwohnung: 2 Zimmer-Whg am Orankesee gegen 2,5 Zimmer-Whg (ruhig)",620.0,64.0,"Hansastr. 106a, Weißensee, Berlin",https://www.immobilienscout24.de/expose/159775062,,
Tauschwohnung: 2 Zimmer gegen min. 3 zum Tausch,473.0,63.0,"Tauschwohnungstraße 1, Rummelsburg, Berlin",https://www.immobilienscout24.de/expose/159775059,,
"Direkt in Adlershof! Neubau, mit EBK und Balkon!",585.9,26.04,"Otto-Franke-Straße 45, Adlershof, Berlin",https://www.immobilienscout24.de/expose/159774887,,
Tauschwohnung: schöne Zwei Zimmer Wohnung mit Blick auf den Fernsehturm,1.33,63.0,"Tauschwohnungstraße 1, Moabit, Berlin",https://www.immobilienscout24.de/expose/159774999,,
"Tauschwohnung: schöne, ruhige Wohnung im Herzen Berlins",460.0,39.0,"Seestraße 109, Wedding, Berlin",https://www.immobilienscout24.de/expose/159774977,,
Tauschwohnung: the perfect apartment for 1 in exchange for a 2 bedroom,275.0,31.0,"Emserstrasse 117, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159774965,,
Tauschwohnung: 2 Zi. PrenzlBerg gegen ab 3 Zi.,750.0,73.0,"Danziger Str.  139, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/159774951,,
Tauschwohnung: Tolle Altbauwohnung in Friedenau,1.85,139.0,"Sponholzstraße 38, Schöneberg, Berlin",https://www.immobilienscout24.de/expose/159774937,,
"Tauschwohnung: 2,5 Zimmer Altbau gegen 4 Zimmer (Prenzlauer Berg)",506.0,67.0,"Wisbyer Str. 18, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/159774925,,
"Tauschwohnung: Suchen ab 80qm, bieten sonnige 65qm mit Keller und Stellplatz",780.0,65.0,"Rintelner Str. 6, Schmargendorf, Berlin",https://www.immobilienscout24.de/expose/159774893,,
Tauschwohnung: 1 Zimmerwohnung SUCHE 2 Zimmer NUR landeseigene Wohnungsges.,308.0,48.0,"Waldsassener Straße 29, Marienfelde, Berlin",https://www.immobilienscout24.de/expose/159774888,,
Tauschwohnung: Ruhige 2-Zimmer Wohnung in Karlshorst zum Tausch,500.0,56.0,"Marksburgstr. 32, Karlshorst, Berlin",https://www.immobilienscout24.de/expose/159774886,,
Tauschwohnung: Gemütliche Wohnung mit Balkon und guter Anbindung,660.0,52.0,"Ellwangerstraße 10, Steglitz, Berlin",https://www.immobilienscout24.de/expose/159774878,,
Tauschwohnung: Gut geschnittene 3 1/2 Zimmerwohnung in Lichterfelde!,580.0,78.0,"Tauschwohnungstraße 1, Lichterfelde, Berlin",https://www.immobilienscout24.de/expose/159774865,,
"Tauschwohnung: Biete 2,5 (WBS) gegen mind. 4 Zimmer",600.0,68.0,"Berliner Allee  193, Weißensee, Berlin",https://www.immobilienscout24.de/expose/159774860,,
HOCHWERTIG AUSGESTATTETE MÖBLIERTE APARTMENTS! PAUSCHALMIETE INKL. INTERNET!,969.34,29.0,"Alfredstr. 9, Lichtenberg (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159723226,,
HOCHWERTIG AUSGESTATTETE MÖBLIERTE APARTMENTS! PAUSCHALMIETE INKL. INTERNET!,743.76,20.2,"Alfredstr. 9, Lichtenberg (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159723029,,
HOCHWERTIG AUSGESTATTETE MÖBLIERTE APARTMENTS! PAUSCHALMIETE INKL. INTERNET!,800.8,28.6,"Alfredstr. 9, Lichtenberg (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/158956259,,
Tauschwohnung: Loft mit Garten in Mitte,1.4,116.0,"Melchiorstr 26, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159774814,,
MÖBLIERTES APARTMENT! PAUSCHALMIETE INKL. STROM UND INTERNET!,750.0,24.88,"Wönnichstr. 3, Rummelsburg, Berlin",https://www.immobilienscout24.de/expose/159300642,,
MÖBLIERTES APARTMENT! PAUSCHALMIETE INKL. STROM UND INTERNET!,725.0,25.82,"Wönnichstr. 3, Rummelsburg, Berlin",https://www.immobilienscout24.de/expose/159300695,,
MÖBLIERTES APARTMENT! PAUSCHALMIETE INKL. STROM UND INTERNET!,566.0,18.86,"Wönnichstr. 3, Rummelsburg, Berlin",https://www.immobilienscout24.de/expose/159502498,,
Galerie-Teressen-Apartment zum Innenhof! Direkt an der Spree mit EBK!!!,820.35,36.46,"Carl-Spindler-Strasse 15, Köpenick, Berlin",https://www.immobilienscout24.de/expose/159774261,,
Möbliertes 1 Zimmer Apartment im modernen Neubau - mit Balkon - frei ab 01. August,990.0,46.0,"Malmöer Str. 18, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/159771684,,
Tauschwohnung: Altbautraum (2 Zimmer mit Balkon) Nähe Tempelhofer Feld,540.0,58.0,"Emser Straße  79, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159774178,,
Tauschwohnung: 2 Raum Wohnungmit Balkon Charllottenburg-Wilmersdorf,289.0,49.0,"Hohenzollerndamm 51, Schmargendorf, Berlin",https://www.immobilienscout24.de/expose/159774132,,
Tauschwohnung: Landeseigene Tauschwohnung in Kunger-Kiez. 2 Zi gegen größer,360.0,60.0,"Wildenbruchstr.  41, Alt-Treptow, Berlin",https://www.immobilienscout24.de/expose/159774116,,
"Praktische 2,5 Zimmer-Wohnung für die kleine Familie - mit Wannenbad und Balkon!",999.0,74.54,"Am Forstacker 31, Hakenfelde, Berlin",https://www.immobilienscout24.de/expose/159579606,,
Dachterrsse zum Innehof! Möbliertes Single-Apartemnt direkt an der Spree!!!,638.3,22.0,"Carl-Spindler-Strasse 15, Köpenick, Berlin",https://www.immobilienscout24.de/expose/159773711,,
Tauschwohnung: Tauschen Wohnung in Spandau Wilhelmstadt gegen Neukölln,1.1,90.0,"Weißenburger Straße 1, Wilhelmstadt, Berlin",https://www.immobilienscout24.de/expose/159773649,,
Tauschwohnung: 2-Zi-Altbauwohnung in NK gegen größer (ab 3 Zimmer),402.0,52.0,"Fuldastr. 4, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159773634,,
Tauschwohnung: SUCHE 3-Zimmerwohnung / TAUSCHE 1-Zimmer Whg + 2-Zimmer Whg,570.0,42.0,"Wildenbruchstr. 24, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159773627,,
Tauschwohnung: Große wohnung Marienfelde,800.0,93.0,"Waldsassener Str  11, Marienfelde, Berlin",https://www.immobilienscout24.de/expose/159773608,,
"Tauschwohnung: Helle 2,5-Zi-DG-Whng. gg. größere nah Plänterwald/Trept Park",850.0,58.0,"Mosischstraße 1, Baumschulenweg, Berlin",https://www.immobilienscout24.de/expose/159773601,,
Wunderschöne 3 Zimmerwohnung im Erdgeschoß mit Terrasse,1.84,85.56,"Lydia-Rabinowitsch-Straße 10 A, Moabit, Berlin",https://www.immobilienscout24.de/expose/159635437,,
ruhige Lage (Sauna-Nutzung und Fitnessraum),700.0,40.79,"Im Lindenhof 1, Lichtenberg (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159581940,,
Chic 40 sqm Loft in Prime Berlin Location with Unique Style!,1.15,41.0,"Kantstraße 123, Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/159773065,,
Tauschwohnung: Stilvolle Loftetage Nähe Richardplatz – 7 Zimmer auf 209 qm,2.3,209.0,"Lahnstr 1, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159773074,,
"Tauschwohnung: Gemütliche 1,5-Zimmer Altbauwohnung in Berlin Westend",400.0,33.0,"Tauschwohnungstraße 1, Westend, Berlin",https://www.immobilienscout24.de/expose/159773048,,
Tauschwohnung: 3 Zimmer Wohnung in Berlin Niederschöneweide,1.068,86.0,"Flutstr. 5, Niederschöneweide, Berlin",https://www.immobilienscout24.de/expose/159773045,,
Tauschwohnung: Ruhige Wohnung mit Wintergarten + EBK,653.0,65.0,"Landsberger Allee 219, Lichtenberg (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159773037,,
Moderne 2-Zimmer-Wohnung mit traumhafter Terrasse in ruhiger Lage - Henriette-Lustig-Straße 6,870.0,58.0,"Henriette-Lustig-Str. 6, Köpenick, Berlin",https://www.immobilienscout24.de/expose/159773035,,
Tauschwohnung: 3 Zimmer Wohnung mit Wintergarten,480.0,58.0,"Kissingenstr  1, Pankow (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159772849,,
Tauschwohnung: Mein Titel,1.04,89.0,"Plantagenstr. 12, Wedding, Berlin",https://www.immobilienscout24.de/expose/159772839,,
Tauschwohnung: Mein Titel,870.0,65.0,"Nogatstr. 15, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159772821,,
Tauschwohnung: Helle 2 ZKB am Plänterwald gegen 2 ZKB (landeseigen),350.0,56.0,"Neue Krugallee  150, Baumschulenweg, Berlin",https://www.immobilienscout24.de/expose/159772806,,
"Sonnige, vollmöblierte Wohnung am Boxhagener Platz",1.2,46.0,"Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/159772801,,
helle 3-Zimmerwohnung mit Blick zur Spree,2.184,94.92,"Otto-Weidt-Platz 7, Moabit, Berlin",https://www.immobilienscout24.de/expose/159584706,,
Moderne 3-Zimmerwohnung mit Wasserblick,2.23,96.93,"Otto-Weidt-Platz 9, Moabit, Berlin",https://www.immobilienscout24.de/expose/159347782,,
Moderne 4-Zimmerwohnung mit Wasserblick,2.672,116.0,"Otto-Weidt-Platz 13, Moabit, Berlin",https://www.immobilienscout24.de/expose/159585412,,
Tauschwohnung: Nice and cozy flat in great location,620.0,57.0,"Tauschwohnungstraße 1, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/159772555,,
Tauschwohnung: Kleine 1 Zimmer Wohnung im Stephankiez/Moabit,312.0,31.0,"Havelberger Str.  18, Moabit, Berlin",https://www.immobilienscout24.de/expose/159772538,,
"Tauschwohnung: Schöne 2,5 Zimmerwohnung",700.0,63.0,"Karl-Marx-Allee 89, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/159772536,,
Tauschwohnung: 3-Raum mit Balkon u. großem Keller- Tausch gegen 4-Raum,400.0,64.0,"Zeppelinstraße 14, Oberschöneweide, Berlin",https://www.immobilienscout24.de/expose/159772496,,
Cityapartment mit Spreeblick,990.0,27.56,"Otto-Weidt-Platz 12, Moabit, Berlin",https://www.immobilienscout24.de/expose/159654242,,
Tauschwohnung: 2-Zimmer-Wohnung mit Balkon,350.0,45.0,"Neue Straße 1, Tempelhof, Berlin",https://www.immobilienscout24.de/expose/159772205,,
Tauschwohnung: Zwei-Raum-Wohnung Altbau in Neukölln,500.0,65.0,"Jonasstraße 38, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159772196,,
Tauschwohnung: Bright and spacious altbau flat in Moabit with high ceiling,1.08,65.0,"Tauschwohnungstraße 1, Moabit, Berlin",https://www.immobilienscout24.de/expose/159771995,,
Tauschwohnung: 2 Zi. in Pankow/P.Berg gegen 3+ Zi. in der Gegend,720.0,60.0,"Thulestr. 1, Pankow (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159771955,,
Lichtdurchflutete 3-Zimmerwohnung mit Balkon und Einbauküche an der Spree,2.288,99.0,"Hedwig-Porschütz-Str. 8, Moabit, Berlin",https://www.immobilienscout24.de/expose/159583529,,
"Altbaucharm auf Neubauniveau - 3 Zimmer mit Balkon, Premium EBK, kernsaniert",1.7,62.0,"Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/159771323,,
Tauschwohnung: Bieten zwei 2ZKB-Wohnungen in Xberg/Bergmannkiez und THF,380.0,45.0,"Tauschwohnungstraße 1, Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/159771326,,
"Tauschwohnung: Suche 3/4 Zimmer, Biete 2 Landeseigene mit Balkon",400.0,69.0,"Tauschwohnungstraße 1, Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/159771289,,
Tauschwohnung: Wohnung mit wunderschönen Ausblick,230.0,40.0,"Tauschwohnungstraße 1, Bohnsdorf, Berlin",https://www.immobilienscout24.de/expose/159771280,,
Tauschwohnung: Penthouse in Prenzlauer Berg,2.79,106.0,"Tauschwohnungstraße 1, Pankow (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159771243,,
helle 3-Zimmerwohnung mit Balkon und EBK,2.389,108.58,"Hedwig-Porschütz-Str. 13, Moabit, Berlin",https://www.immobilienscout24.de/expose/159584044,,
Tauschwohnung: Altbauwohnung in Berlin Mitte mit Blick auf den Alex,1.28,84.0,"Auguststraße 1, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159771203,,
Tauschwohnung: Tausche 2 Zimmer 65qm Wohnung,520.0,65.0,"Rheingoldstraße  20a, Karlshorst, Berlin",https://www.immobilienscout24.de/expose/159771161,,
Tauschwohnung: Modernisierter Altbau mit Wohnküche und Balkon,1.9,95.0,"Melchiorstrasse  2, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159771144,,
Tauschwohnung: wunderschöne WBS 2-Zimmerwohnung in Schöneberg,530.0,64.0,"Bautzener Straße 38, Schöneberg, Berlin",https://www.immobilienscout24.de/expose/159771141,,
Lichtdurchflutete 2 Zimmerwohnung mit Terrasse in BERLIN MITTE,1.762,76.57,"Hedwig-Porschütz-Str. 22, Moabit, Berlin",https://www.immobilienscout24.de/expose/159623908,,
Cityapartment in Berlin - 2-Zimmerwohnung mit EBK und Balkon,1.437,62.47,"Hedwig-Porschütz-Str. 2, Moabit, Berlin",https://www.immobilienscout24.de/expose/158979464,,
Penthouse Wasserstadt Köpenick,2.023,101.63,"Köpenick, Berlin",https://www.immobilienscout24.de/expose/159732552,,
"Tauschwohnung: 3,5 zimmer frish renovierter Altbau",650.0,97.0,"Bülow  1, Schöneberg, Berlin",https://www.immobilienscout24.de/expose/159770870,,
"Hochwertige 2-Zimmer-Wohnung, Erstbezug nach umfassender Sanierung",1264.2,84.28,"Lindenstraße 2, Lichterfelde, Berlin",https://www.immobilienscout24.de/expose/159419749,,
2 Zimmerwohnung mit Einbauküche und Wannenbad,1.255,66.33,"Wisbyer Str. 66, Pankow (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159260974,,
Tauschwohnung: Lichtdurchflutete Altbauwohnung im Karl-Kunger-Kiez,850.0,70.0,"Isingstraße 8, Alt-Treptow, Berlin",https://www.immobilienscout24.de/expose/159769384,,
3 Zimmerwohnung mit Einbauküche und Wannenbad,1.35,75.22,"Einbecker Str. 101, Friedrichsfelde, Berlin",https://www.immobilienscout24.de/expose/159769017,,
Ihr neues Zuhause: einzigartige Terrassen-Whg in Charlottenburg,2.1,128.0,"Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/159768966,,
"Tauschwohnung: Biete 2 Zimmerwohnung gegen mind. 1,5 Zimmerwohnung",454.0,55.0,"Tauschwohnungstraße 1, Lichtenberg (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159768686,,
Tauschwohnung: Große gegen Kleinere,920.0,100.5,"Tauschwohnungstraße 1, Friedrichshagen, Berlin",https://www.immobilienscout24.de/expose/159768470,,
"Tauschwohnung: Tauschen zwei 2/2,5 Zimmer Wohnungen gegen eine 3 Zimmer",403.0,60.0,"Tauschwohnungstraße 1, Reinickendorf (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159768185,,
Tauschwohnung: Ruhige Altbauwohnung in zentraler Lage,500.0,48.0,"Tauschwohnungstraße 1, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159767927,,
Tauschwohnung: 2 Zimmer Wohnung mit Garten PB gegen Friedrichshain,1.4,60.0,"Kopenhagener Straße  45, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/159767855,,
"Tauschwohnung: Gemütliche Altbauwohnung in Neukölln, Nähe Tempelhofer Feld",600.0,65.0,"Tauschwohnungstraße 1, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159767852,,
"Tauschwohnung: Tausche Wohnung 2,5 Wittenau suche Wohnung 4-5 in Wedding",652.0,71.0,"Senftenberger Ring  44, Märkisches Viertel, Berlin",https://www.immobilienscout24.de/expose/159767630,,
"Tauschwohnung: 110 qm (3-Zimmer) am Frankfurter Tor, Neubau",1.6,110.0,"Rigaerstr. 18B, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/159767627,,
Tauschwohnung: Tausche schöne und günstige 3R gegen größeres,650.0,70.0,"Cäsarstr.  19, Karlshorst, Berlin",https://www.immobilienscout24.de/expose/159767617,,
Tauschwohnung: Suche mind. 3 Zimmer im Tausch gegen 2 Zimmer in Kreuzberg,425.0,50.0,"Brachvogelstraße  6, Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/159767598,,
"Tauschwohnung: Suche nach einer größeren Wohnung, weil wir ein Baby haben",563.0,57.0,"Tauschwohnungstraße 1, Moabit, Berlin",https://www.immobilienscout24.de/expose/159767372,,
"Tauschwohnung: Schöne 2 Zim. Mitte - 2-3 Zim. Neukölln, P-berg, F-schein",850.0,56.0,"Scharnhorststraße 25, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159767370,,
Tauschwohnung: 3 Zimmer Wohnung mit Balkon und Blick auf den Fernsehturm,780.0,78.0,"Tauschwohnungstraße 1, Gesundbrunnen, Berlin",https://www.immobilienscout24.de/expose/159767356,,
Tauschwohnung: Friedrichshain: Neubau 3 Zimmer mit Balkon und Badewanne,1.1,66.0,"Tauschwohnungstraße 1, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/159767355,,
Tauschwohnung: Dachgeschoss in PBerg gegen Altbau Charlottenburg/Schöneberg,1.85,95.0,"Prenzlauer Allee 30, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/159767351,,
Tauschwohnung: Drei Zimmer  Helle Wohnung in Top Lage,900.0,73.0,"Tauschwohnungstraße 1, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/159767350,,
Tauschwohnung: Nur Tausch m. Landeseigene Wohnung!-Altbau am Klausener-Kiez,600.0,82.0,"Christstraße 20, Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/159767346,,
"Tauschwohnung: Schöne 3 Zimmer Wohnung in Steglitz gg.  2 Zimmer Pankow, Pb",665.0,84.0,"Am Fenn 14, Steglitz, Berlin",https://www.immobilienscout24.de/expose/159767343,,
Tauschwohnung: Tausche 2 Zimmer Wohnung in Mitte gegen 3 Zimmer,900.0,70.0,"Tauschwohnungstraße 1, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159767339,,
"Tauschwohnung: Biete 3 Zimmerwohnung, suche 1,5 -2 Zimmer Wohnung",623.0,73.0,"Tauschwohnungstraße 1, Reinickendorf (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159767262,,
"Tauschwohnung: 1,5 Zimmer im Grünen gg. Zentrale Wohnung",450.0,39.0,"Tauschwohnungstraße 1, Nikolassee, Berlin",https://www.immobilienscout24.de/expose/159767256,,
Tauschwohnung: Gepflegte Wohnung nahe Schönholzer Heide,1.05,83.0,"Reginhardstrasse 150, Reinickendorf (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159767251,,
Tauschwohnung: Suche 2 -3 Raum Wohnung in Adlershof gegen 3 Raum in HSH,500.0,68.0,"Welsestrasse 87, Neu-Hohenschönhausen, Berlin",https://www.immobilienscout24.de/expose/159767242,,
Hier fühlen Sie sich wohl: individuelle 2-Zimmer-Wohnung,1052.35,63.49,"An der Villa Bolle 8, Köpenick, Berlin",https://www.immobilienscout24.de/expose/159651475,,
Schöne Wohnung: günstig geschnittene 2-Zimmer-Wohnung,1054.17,63.6,"An der Villa Bolle 8, Köpenick, Berlin",https://www.immobilienscout24.de/expose/159731915,,
Tauschwohnung: Tausche 4 Zimmer Wohnung Wilhelmsruh gegen 1-2 ZimmerWohnung,1.59,120.0,"Edelweißstraße  28, Wilhelmsruh, Berlin",https://www.immobilienscout24.de/expose/159767103,,
Tauschwohnung: Berlin gegen Hamburg,1.0,70.0,"Tauschwohnungstraße 1, Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/159767101,,
Tauschwohnung: Tausche gegen Gleichwertig,450.0,40.0,"Bruno taut Ring 11a 12359, Britz, Berlin",https://www.immobilienscout24.de/expose/159767100,,
Tauschwohnung: 3 Zimmer Wohnung in Reinickendorf,900.0,94.0,"Solferinostraße X, Reinickendorf (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159767028,,
Erstbezug: Hochwertige 2-Zimmer Wohnung mit Gartennutzung,1.1,50.0,"Baseler Strasse 37, Reinickendorf (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159765256,,
"EG-Zweitbezug im hochwertigen Neubau mit gehobener Ausstattung: ""Oskar-Helene-Park""",2.147,105.67,"Oskar-Helene-Park 40, Dahlem, Berlin",https://www.immobilienscout24.de/expose/159763838,,
"Erstbezug nach umfassender Modernisierung +++ sonnige 3 Zi. Wohnung + Balkon, befristet",2.16,95.4,"Sonnenallee 105, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159474188,,
Berlin-Biesdorf an der Wuhle: Zweitbezug-EG im hochwertigen Neubau,1.228,69.19,"Fortunaallee 15, Biesdorf, Berlin",https://www.immobilienscout24.de/expose/136916635,,
Erstbezug nach Renovierung: Altbauwohnung mit Loggia einen Steinwurf vom Savingyplatz,3.49,130.0,"Bleibtreustraße 16, Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/159762815,,
2 Zimmerwohnung mit Einbauküche und Balkon,1.06,57.46,"Egmontstraße 4, Rummelsburg, Berlin",https://www.immobilienscout24.de/expose/159580321,,
"7230.0014, Erstbezug nach Modernisierung, 2 Zimmerwohnung mit Balkon und Einbauküche",1.1,61.5,"Freienwalder Straße 2, Alt-Hohenschönhausen, Berlin",https://www.immobilienscout24.de/expose/159363292,,
Toller Blick: Erstbezug nach Sanierung: 2-Zimmer-Wohnung im grünen Altglienicke,1.04,50.0,"Normannenstraße 7, Altglienicke, Berlin",https://www.immobilienscout24.de/expose/159413236,,
Anmietung ohne WBS,1.098,61.0,"Frankfurter Allee 218, Lichtenberg (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/135682725,,
Studio Apartment mit EBK in der City West,825.0,31.0,"Spichernstr 6, Wilmersdorf, Berlin",https://www.immobilienscout24.de/expose/159704340,,
All-Inclusive City Apartment direkt am Mauerpark!,1.0,30.8,"Cantianstr. 18, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/159758726,,
Wunderschöne modernisierte Maisonettewohnung in ehemaliger Melkerei,2.99,138.6,"Wipperstr. 5, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159758689,,
Samstagbesichtigung 14-15.15 Uhr helle Zweizimmer in Karlshorst,1.313,64.26,"Heiner-Müller Str. 3, Karlshorst, Berlin",https://www.immobilienscout24.de/expose/159758300,,
+++Erstbezug nach Top-Sanierung  mit Sonnenbalkon in attraktiver Lage in Berlin-Mitte+++,1.64,62.0,"Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/76003355,,
Modernisierte 2-Zimmer Wohnung mit Einbauküche und Wannenbad,1095.75,55.8,"Hochstr. 11, Gesundbrunnen, Berlin",https://www.immobilienscout24.de/expose/159730350,,
"Directly facing the Berlin Wall,an der Spree-Stilvolle 2Z-Wohnung mit gehobener Innenausstattung",1.99,71.0,"Mühlenstr 20, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/158901691,,
Der Sonne ein Stück näher im Neubau mit Dachterrasse,1252.58,72.32,"Johanna-Tesch-Str. 25, Niederschöneweide, Berlin",https://www.immobilienscout24.de/expose/159755480,,
Jetzt endlich gefunden! Neubauwohnung in Treptow Schöneweide,1011.19,58.79,"Johanna-Tesch-Str. 25, Niederschöneweide, Berlin",https://www.immobilienscout24.de/expose/158270491,,
Tauschwohnung: Schöne 3 Zimmer Wohnung gegen 4-5 Raum,360.0,68.0,"John-heartfield Str 33, Hellersdorf, Berlin",https://www.immobilienscout24.de/expose/159755091,,
Großer Balkon zum Innenhof freut sich auf Blumenliebhaber,842.93,48.5,"Wendenschloßstraße 130A, Köpenick, Berlin",https://www.immobilienscout24.de/expose/158839953,,
Tauschwohnung: Schöne 3 Zimmer Wohnung gegen 4-5 Raum,360.0,68.0,"John-heartfield Str 33, Hellersdorf, Berlin",https://www.immobilienscout24.de/expose/159755091,,
Großer Balkon zum Innenhof freut sich auf Blumenliebhaber,842.93,48.5,"Wendenschloßstraße 130A, Köpenick, Berlin",https://www.immobilienscout24.de/expose/158839953,,
"schöne, helle 2 Zimmerwohnung",883.0,62.0,"Seehausener Straße 31, Neu-Hohenschönhausen, Berlin",https://www.immobilienscout24.de/expose/157771323,,
"Ohne WBS - Erstbezug im Neubau - modern geschnittene 2 Zimmer Wohnung mit Keller, Abstellkammer und",757.0,53.0,"Anne-Frank-Straße 6, Altglienicke, Berlin",https://www.immobilienscout24.de/expose/159754566,,
"NUR MIT WBS 140 - Erstbezug im Neubau - 3 Zimmer Wohnung mit Keller, Balkon & Abstellkammer",504.9,71.0,"Anne-Frank-Straße 6, Altglienicke, Berlin",https://www.immobilienscout24.de/expose/159754565,,
"Ohne WBS - Erstbezug im Neubau - helle und modern geschnittene 4 Zimmer Wohnung mit Balkon, Keller u",1.257,92.0,"Anne-Frank-Straße 6, Altglienicke, Berlin",https://www.immobilienscout24.de/expose/159754564,,
Mit WBS 140 - Erstbezug im Neubau - modern geschnittene 3 Zimmer Wohnung sucht Sie!,504.9,71.0,"Anne-Frank-Straße 6, Altglienicke, Berlin",https://www.immobilienscout24.de/expose/159754563,,
"OHNE WBS - Erstbezug im Neubau - modern geschnittene 4 Zimmer Wohnung inkl. Balkon, Keller und Abste",1.257,92.0,"Anne-Frank-Straße 6, Altglienicke, Berlin",https://www.immobilienscout24.de/expose/159754562,,
"Vermietung ohne WBS, Übernahme von Einbauküche möglich, Keller vorhanden",1.287,78.0,"Konrad-Wolf-Str. 78B, Alt-Hohenschönhausen, Berlin",https://www.immobilienscout24.de/expose/159754561,,
"Freistehendes Einfamilienhaus Möbliert mit Einbauküche, Garten und Swimmingpool",1.9,162.0,"Dorfplatz 17a, Bohnsdorf, Berlin",https://www.immobilienscout24.de/expose/159753550,,
Tauschwohnung: Wohnung Nähe Winterfeldtkiez mit Sonnenbalkon,550.0,70.0,"Tauschwohnungstraße 1, Schöneberg, Berlin",https://www.immobilienscout24.de/expose/159753536,,
Eine schöne 2 Zimmerwohnung im Dachgeschoss im Herzen Pankows,544.0,37.34,"Waldstraße 32, Niederschönhausen, Berlin",https://www.immobilienscout24.de/expose/159281568,,
Tauschwohnung: Sonniges Studio nahe U7 und voll ausgestattet,550.0,30.0,"Popitzweg 7, Siemensstadt, Berlin",https://www.immobilienscout24.de/expose/159753116,,
