price,size,district,rooms,year,dataset_id,source,street,floor,typeOfFlat,yearConstructed,totalRent,plz
1600.0,130.0,Mitte,3.0,2019,historical,Kaggle/Immobilienscout24,no_information,4.0,apartment,,1932.0,10409
1161.94,132.74,Spandau,4.0,2019,historical,Kaggle/Immobilienscout24,Wasserwerkstr.,7.0,apartment,1964.0,1549.4,13627
1249.0,77.12,Charlottenburg,2.0,2019,historical,Kaggle/Immobilienscout24,Kaiserin-Augusta-Allee,4.0,,1900.0,,10589
1200.0,75.0,Wilmersdorf,3.0,2019,historical,Kaggle/Immobilienscout24,Albrecht-Achilles-Stra&szlig;e,,apartment,,1430.0,10717
280.14,40.02,Lankwitz,1.0,2019,historical,Kaggle/Immobilienscout24,Frobenstr.,0.0,raised_ground_floor,1952.0,360.18,12249
300.0,32.0,Schmargendorf,1.0,2019,historical,Kaggle/Immobilienscout24,Hohenzollerndamm,14.0,other,1955.0,390.0,14199
625.0,39.37,Wedding,1.0,2019,historical,Kaggle/Immobilienscout24,Willdenowstra&szlig;e,2.0,apartment,1953.0,770.0,13349
425.0,32.92,Spandau,1.0,2019,historical,Kaggle/Immobilienscout24,Ruhlebener Str.,0.0,ground_floor,1900.0,492.0,13627
1750.0,85.0,Mitte,3.0,2019,historical,Kaggle/Immobilienscout24,Alte Jakobstr.,1.0,,2016.0,2200.0,10409
1150.0,67.55,Prenzlauer,2.0,2019,historical,Kaggle/Immobilienscout24,Lichtburgring,4.0,roof_storey,2018.0,1435.0,13355
1399.0,111.54,Köpenick,3.0,2019,historical,Kaggle/Immobilienscout24,Lindenstr.,,maisonette,,1699.0,12557
768.0,64.0,Altglienicke,2.0,2019,historical,Kaggle/Immobilienscout24,Preu&szlig;enstra&szlig;e,,ground_floor,2019.0,,12524
1495.0,104.75,Niederschönhausen,4.0,2019,historical,Kaggle/Immobilienscout24,no_information,2.0,apartment,2013.0,1720.0,13156
770.0,77.0,Niederschönhausen,2.0,2019,historical,Kaggle/Immobilienscout24,Altenberger Weg,3.0,apartment,1995.0,900.0,13156
575.0,53.0,Charlottenburg,2.0,2019,historical,Kaggle/Immobilienscout24,no_information,4.0,apartment,,710.0,10629
1040.8,65.05,Neukölln,2.0,2019,historical,Kaggle/Immobilienscout24,Delbr&uuml;ckstra&szlig;e,1.0,apartment,2018.0,1294.8,12045
1250.0,109.0,Grünau,4.0,2019,historical,Kaggle/Immobilienscout24,Dahmestr.,2.0,,1995.0,1450.0,12527
770.77,70.07,Steglitz,2.5,2019,historical,Kaggle/Immobilienscout24,Flemmingstr.,2.0,apartment,,1010.77,12157
1438.0,57.5,Kreuzberg,2.0,2019,historical,Kaggle/Immobilienscout24,Sch&ouml;neberger Ufer,2.0,apartment,2019.0,1618.0,10967
1037.9,47.78,Friedrichshain,2.0,2019,historical,Kaggle/Immobilienscout24,Landsberger Allee,1.0,apartment,,1037.9,12679
1110.12,92.51,Neukölln,4.0,2019,historical,Kaggle/Immobilienscout24,Bendastr.,2.0,apartment,2002.0,1370.13,12045
1500.0,70.0,Tiergarten,2.0,2019,historical,Kaggle/Immobilienscout24,Hilda-Geiringer-Weg H,4.0,apartment,2019.0,1705.0,10785
510.0,20.0,Wedding,1.0,2019,historical,Kaggle/Immobilienscout24,J&uuml;licher Str.,3.0,,2016.0,,13349
5400.0,224.0,Schöneberg,7.0,2019,historical,Kaggle/Immobilienscout24,no_information,4.0,roof_storey,,6000.0,10829
851.0,74.0,Tiergarten,3.0,2019,historical,Kaggle/Immobilienscout24,Sickingenstra&szlig;e,2.0,apartment,1906.0,1031.0,10785
1056.0,96.02,Weißensee,3.0,2019,historical,Kaggle/Immobilienscout24,Pistorius Stra&szlig;e,0.0,ground_floor,1906.0,,
530.33,70.71,Neu,3.0,2019,historical,Kaggle/Immobilienscout24,Vincent-van-Gogh-Str.,11.0,apartment,1987.0,732.33,12059
997.0,62.78,Prenzlauer,2.0,2019,historical,Kaggle/Immobilienscout24,Dunckerstr.,1.0,,,1204.08,10439
1050.0,55.0,Schöneberg,2.0,2019,historical,Kaggle/Immobilienscout24,Belziger Stra&szlig;e,,ground_floor,1900.0,1200.0,10829
670.87,90.37,Marzahn,4.0,2019,historical,Kaggle/Immobilienscout24,Max-Herrmann-Str.,17.0,apartment,1985.0,947.22,12687
749.47,66.56,Johannisthal,2.0,2019,historical,Kaggle/Immobilienscout24,no_information,2.0,,1928.0,,12487
550.0,48.0,Mitte,2.0,2019,historical,Kaggle/Immobilienscout24,Chausseestrasse,4.0,other,,700.0,10409
679.0,69.57,Hellersdorf,3.0,2019,historical,Kaggle/Immobilienscout24,Janusz-Korczak-Str.,3.0,apartment,1997.0,884.0,12629
400.0,32.0,Friedrichshain,1.0,2019,historical,Kaggle/Immobilienscout24,Niederbarnimstra&szlig;e,1.0,apartment,1904.0,,10247
599.0,59.86,Reinickendorf,2.0,2019,historical,Kaggle/Immobilienscout24,Scharnweberstra&szlig;e,1.0,roof_storey,1982.0,804.0,13403
540.44,77.32,Marzahn,3.0,2019,historical,Kaggle/Immobilienscout24,B&auml;rensteinstr.,8.0,apartment,1980.0,799.0,12687
825.0,67.92,Charlottenburg,3.0,2019,historical,Kaggle/Immobilienscout24,Heerstra&szlig;e,0.0,ground_floor,1920.0,999.0,10629
284.62,18.0,Mitte,1.0,2019,historical,Kaggle/Immobilienscout24,no_information,,,2017.0,389.0,10409
850.0,84.0,Zehlendorf,3.0,2019,historical,Kaggle/Immobilienscout24,Claszeile,3.0,roof_storey,1900.0,1100.0,14165
1637.0,149.0,Dahlem,4.0,2019,historical,Kaggle/Immobilienscout24,Stewardstr.,0.0,apartment,2008.0,2212.0,14169
545.0,40.41,Charlottenburg,1.0,2019,historical,Kaggle/Immobilienscout24,Kaiserdamm,6.0,apartment,,695.0,14057
1100.0,48.56,Charlottenburg,2.0,2019,historical,Kaggle/Immobilienscout24,no_information,2.0,,2019.0,1300.0,10629
865.0,81.0,Rudow,3.0,2019,historical,Kaggle/Immobilienscout24,Kleestra&szlig;e,2.0,apartment,1995.0,1215.0,12355
944.35,58.22,Charlottenburg,2.0,2019,historical,Kaggle/Immobilienscout24,Galvanistr.,8.0,apartment,1965.0,1117.35,10629
973.47,102.47,Niederschönhausen,3.0,2019,historical,Kaggle/Immobilienscout24,Dietzgenstr.,5.0,roof_storey,1900.0,1259.13,13156
395.84,38.31,Spandau,1.0,2019,historical,Kaggle/Immobilienscout24,Bramwaldweg,5.0,apartment,1972.0,526.18,13589
949.0,88.68,Hellersdorf,4.0,2019,historical,Kaggle/Immobilienscout24,Janusz-Korczak-Str.,2.0,apartment,1999.0,1193.0,12629
982.0,91.8,Weißensee,3.0,2019,historical,Kaggle/Immobilienscout24,Am Steinberg,,maisonette,1996.0,1230.0,13089
1000.0,63.0,Mitte,2.0,2019,historical,Kaggle/Immobilienscout24,Brunnenstra&szlig;e,5.0,roof_storey,,1245.0,10409
450.0,62.25,Spandau,2.0,2019,historical,Kaggle/Immobilienscout24,Grenadierstr.,2.0,apartment,1862.0,595.0,13627
1698.64,99.92,Prenzlauer,3.0,2019,historical,Kaggle/Immobilienscout24,Oderbergerstra&szlig;e,5.0,roof_storey,,2018.38,10439
1375.0,105.08,Karlshorst,4.0,2019,historical,Kaggle/Immobilienscout24,Rienzistra&szlig;e,3.0,apartment,2019.0,1649.0,10318
734.5,56.5,Lichterfelde,2.0,2019,historical,Kaggle/Immobilienscout24,Ostpreu&szlig;endamm,2.0,apartment,,913.5,12203
717.35,74.31,Siemensstadt,4.0,2019,historical,Kaggle/Immobilienscout24,Schneppenhorstweg,10.0,apartment,1959.0,960.0,13627
599.0,61.08,Marzahn,2.0,2019,historical,Kaggle/Immobilienscout24,no_information,2.0,apartment,1996.0,779.0,12687
1328.78,91.64,Kreuzberg,3.0,2019,historical,Kaggle/Immobilienscout24,Jahnstra&szlig;e,,apartment,1900.0,1557.88,10967
660.34,66.48,Alt,2.0,2019,historical,Kaggle/Immobilienscout24,Arendsweg,1.0,ground_floor,1997.0,800.34,13055
1250.0,90.0,Kreuzberg,3.0,2019,historical,Kaggle/Immobilienscout24,Schlesische Stra&szlig;e,3.0,apartment,,1490.0,10967
1200.0,48.0,Friedrichshain,2.0,2019,historical,Kaggle/Immobilienscout24,Stralauer Allee,1.0,apartment,2019.0,,10245
1151.96,66.78,Tiergarten,2.0,2019,historical,Kaggle/Immobilienscout24,Heidestra&szlig;e,3.0,ground_floor,2019.0,1352.3,10785
1250.0,79.0,Grunewald,2.0,2019,historical,Kaggle/Immobilienscout24,no_information,3.0,roof_storey,1987.0,1600.0,10711
300.0,22.3,Reinickendorf,1.0,2019,historical,Kaggle/Immobilienscout24,Lindauer Allee,4.0,apartment,,415.0,13407
945.0,70.0,Prenzlauer,3.0,2019,historical,Kaggle/Immobilienscout24,Gaudystra&szlig;e,2.0,apartment,,,10439
2287.35,152.49,Mitte,6.0,2019,historical,Kaggle/Immobilienscout24,Elisabethkirchstr.,4.0,apartment,1900.0,,10409
450.0,40.0,Tiergarten,1.0,2019,historical,Kaggle/Immobilienscout24,Quitzowstra&szlig;e,0.0,ground_floor,,600.0,10785
1215.0,62.52,Tiergarten,2.0,2019,historical,Kaggle/Immobilienscout24,Bachstra&szlig;e,,ground_floor,1976.0,1400.0,10785
507.0,36.06,Prenzlauer,1.0,2019,historical,Kaggle/Immobilienscout24,Danziger Str.,0.0,apartment,1901.0,602.0,10439
585.0,25.1,Wedding,1.0,2019,historical,Kaggle/Immobilienscout24,Gerichtstra&szlig;e,1.0,,,683.0,13349
669.0,54.79,Karow,2.0,2019,historical,Kaggle/Immobilienscout24,Pfannschmidtstr.,,roof_storey,1996.0,827.0,13125
650.0,51.0,Reinickendorf,2.0,2019,historical,Kaggle/Immobilienscout24,no_information,,apartment,,800.0,13403
510.77,46.14,Karow,1.5,2019,historical,Kaggle/Immobilienscout24,M&uuml;nchehagenstr.,5.0,apartment,1998.0,,13125
750.0,61.0,Baumschulenweg,2.0,2019,historical,Kaggle/Immobilienscout24,Glanzstr.,1.0,apartment,1900.0,875.0,12437
1855.0,125.6,Charlottenburg,4.0,2019,historical,Kaggle/Immobilienscout24,Gervinusstra&szlig;e,1.0,maisonette,2015.0,2205.0,10629
1348.0,84.2,Wilmersdorf,3.0,2019,historical,Kaggle/Immobilienscout24,Brandenburgische,5.0,roof_storey,1936.0,1600.0,10717
869.0,43.25,Weißensee,1.0,2019,historical,Kaggle/Immobilienscout24,Bernkasteler Stra&szlig;e,3.0,apartment,2014.0,999.0,
1000.0,42.0,Wedding,1.0,2019,historical,Kaggle/Immobilienscout24,koloniestrasse,2.0,apartment,,1200.0,13349
389.0,13.0,Oberschöneweide,4.0,2019,historical,Kaggle/Immobilienscout24,Ostendstra&szlig;e,4.0,apartment,2018.0,489.0,12459
277.81,32.32,Friedrichsfelde,1.0,2019,historical,Kaggle/Immobilienscout24,Alt-Friedrichsfelde,,ground_floor,1983.0,349.81,12683
980.0,54.28,Mitte,2.0,2019,historical,Kaggle/Immobilienscout24,Wilhelmine-Gemberg-Weg,5.0,apartment,,1180.0,10179
761.0,63.45,Lankwitz,2.0,2019,historical,Kaggle/Immobilienscout24,Wedellstr,3.0,apartment,1965.0,,12249
1100.0,82.0,Altglienicke,3.0,2019,historical,Kaggle/Immobilienscout24,no_information,1.0,apartment,2019.0,1350.0,12524
2850.0,131.0,Mitte,3.0,2019,historical,Kaggle/Immobilienscout24,Linienstra&szlig;e,5.0,roof_storey,2018.0,,10409
604.99,84.14,Hellersdorf,4.0,2019,historical,Kaggle/Immobilienscout24,Mark-Twain-Str.,1.0,apartment,1987.0,849.34,12629
479.0,47.82,Marzahn,2.0,2019,historical,Kaggle/Immobilienscout24,no_information,5.0,apartment,1996.0,599.0,12687
341.67,49.09,Neukölln,1.0,2019,historical,Kaggle/Immobilienscout24,Michael-Bohnen-Ring,1.0,apartment,1976.0,513.67,12057
520.0,60.29,Köpenick,2.0,2019,historical,Kaggle/Immobilienscout24,Gr&uuml;nauer Stra&szlig;e,,ground_floor,1992.0,659.9,12557
680.0,37.39,Friedrichsfelde,2.0,2019,historical,Kaggle/Immobilienscout24,Balatonstra&szlig;e,4.0,penthouse,,825.0,10315
677.0,86.08,Karow,3.0,2019,historical,Kaggle/Immobilienscout24,Forkenzeile,0.0,ground_floor,1997.0,919.4,13125
374.88,69.68,Kaulsdorf,3.0,2019,historical,Kaggle/Immobilienscout24,Neue Grottkauer Stra&szlig;e,3.0,other,1989.0,,12621
720.0,42.0,Wilmersdorf,1.0,2019,historical,Kaggle/Immobilienscout24,Uhlandstr.,3.0,apartment,1960.0,850.0,10717
770.0,77.0,Pankow,3.0,2019,historical,Kaggle/Immobilienscout24,Thulestr.,2.0,apartment,1900.0,950.0,13189
1174.2,93.73,Charlottenburg,3.0,2019,historical,Kaggle/Immobilienscout24,no_information,3.0,apartment,1914.0,1379.2,10629
818.0,65.0,Adlershof,2.0,2019,historical,Kaggle/Immobilienscout24,Rudower Chaussee,,,2016.0,,12489
810.61,64.85,Lichtenrade,2.0,2019,historical,Kaggle/Immobilienscout24,Stra&szlig;e 9 Nr.,0.0,ground_floor,1989.0,975.63,12309
689.0,70.0,Johannisthal,3.0,2019,historical,Kaggle/Immobilienscout24,K&ouml;nigsheideweg,0.0,ground_floor,1905.0,809.0,12487
699.58,56.6,Lichtenberg,3.0,2019,historical,Kaggle/Immobilienscout24,no_information,0.0,other,1937.0,904.58,10369
578.4,48.2,Schmargendorf,1.5,2019,historical,Kaggle/Immobilienscout24,Hohenzollerndamm,3.0,apartment,1929.0,699.98,14199
2481.92,155.12,Charlottenburg,4.0,2019,historical,Kaggle/Immobilienscout24,Meinekestra&szlig;e,7.0,apartment,1992.0,2992.67,10629
262.76,32.32,Friedrichsfelde,1.0,2019,historical,Kaggle/Immobilienscout24,Alt-Friedrichsfelde,6.0,apartment,1983.0,337.76,12683
1050.0,105.0,Rudow,4.0,2019,historical,Kaggle/Immobilienscout24,K&ouml;penicker Str,1.0,ground_floor,1930.0,1250.0,12355
675.75,45.05,Spandau,2.0,2019,historical,Kaggle/Immobilienscout24,M&ouml;nchstra&szlig;e,2.0,apartment,,810.9,13627
366.97,68.21,Kaulsdorf,3.0,2019,historical,Kaggle/Immobilienscout24,John-Heartfield-Stra&szlig;e,3.0,other,1989.0,,12621
3610.0,190.0,Charlottenburg,4.0,2019,historical,Kaggle/Immobilienscout24,Kaiserdamm,5.0,roof_storey,1900.0,3996.0,14057
1444.64,99.63,Wilmersdorf,2.0,2019,historical,Kaggle/Immobilienscout24,Damaschkestra&szlig;e,5.0,roof_storey,1900.0,1609.64,10717
2940.0,141.75,Prenzlauer,3.0,2019,historical,Kaggle/Immobilienscout24,no_information,1.0,maisonette,1918.0,3393.6,10439
850.0,43.87,Friedrichshain,2.0,2019,historical,Kaggle/Immobilienscout24,Stralauer Allee,5.0,apartment,2019.0,,10245
1513.48,127.0,Charlottenburg,3.0,2019,historical,Kaggle/Immobilienscout24,Kaiserin-Augusta-Allee,2.0,apartment,2014.0,1790.08,10589
680.25,54.42,Oberschöneweide,2.0,2019,historical,Kaggle/Immobilienscout24,Tabbertstra&szlig;e,3.0,apartment,,843.51,12459
742.9,64.6,Lichtenberg,2.0,2019,historical,Kaggle/Immobilienscout24,Wei&szlig;enseer Weg,4.0,,2019.0,904.4,10369
675.0,71.29,Zehlendorf,2.5,2019,historical,Kaggle/Immobilienscout24,Claszeile,1.0,apartment,1960.0,847.16,14165
1990.0,110.0,Friedrichshain,3.0,2019,historical,Kaggle/Immobilienscout24,no_information,6.0,roof_storey,1870.0,,10247
530.0,46.4,Charlottenburg,1.0,2019,historical,Kaggle/Immobilienscout24,Goethestra&szlig;e,4.0,apartment,,595.0,10629
1420.0,138.77,Charlottenburg,4.0,2019,historical,Kaggle/Immobilienscout24,no_information,,ground_floor,1918.0,1856.0,10629
2181.96,121.22,Tiergarten,3.0,2019,historical,Kaggle/Immobilienscout24,Derfflingerstra&szlig;e,5.0,penthouse,2018.0,2606.23,10785
2100.0,134.5,Friedrichshain,3.0,2019,historical,Kaggle/Immobilienscout24,Alt Stralau,3.0,roof_storey,2014.0,2550.0,10247
1620.0,115.7,Mitte,4.0,2019,historical,Kaggle/Immobilienscout24,Scharnhorststr.,2.0,apartment,2015.0,1920.0,10409
951.72,79.31,Rosenthal,3.0,2019,historical,Kaggle/Immobilienscout24,Kastanienallee,2.0,apartment,1994.0,1226.72,13158
1698.0,138.0,Friedrichshain,4.0,2019,historical,Kaggle/Immobilienscout24,Petersburger Str,4.0,apartment,1900.0,,10247
621.77,77.45,Charlottenburg,2.0,2019,historical,Kaggle/Immobilienscout24,Angerburger Allee,1.0,apartment,1969.0,831.77,14055
1104.5,46.02,Kreuzberg,2.0,2019,historical,Kaggle/Immobilienscout24,Fidicinstr.,4.0,apartment,1900.0,1236.5,10967
1760.0,125.86,Adlershof,4.0,2019,historical,Kaggle/Immobilienscout24,Gemeinschaftsstra&szlig;e,1.0,maisonette,2017.0,2169.0,12489
1310.0,80.0,Mitte,2.5,2019,historical,Kaggle/Immobilienscout24,no_information,,raised_ground_floor,,1480.0,10409
2907.0,154.0,Mitte,3.0,2019,historical,Kaggle/Immobilienscout24,Dorotheenstra&szlig;e,3.0,apartment,2014.0,3366.0,10409
700.0,65.63,Köpenick,2.0,2019,historical,Kaggle/Immobilienscout24,no_information,2.0,apartment,,904.0,12557
980.0,118.68,Britz,3.5,2019,historical,Kaggle/Immobilienscout24,P&auml;tzer Stra&szlig;e,2.0,apartment,1900.0,1349.0,12351
840.0,54.0,Heiligensee,2.0,2019,historical,Kaggle/Immobilienscout24,Borgfelder Steig,1.0,roof_storey,1999.0,1090.0,13503
1041.76,65.11,Prenzlauer,2.0,2019,historical,Kaggle/Immobilienscout24,Lychener Stra&szlig;e,3.0,apartment,1910.0,1200.0,10439
2499.0,125.28,Kreuzberg,3.0,2019,historical,Kaggle/Immobilienscout24,Planufer,5.0,penthouse,,2849.0,10967
1590.0,62.0,Prenzlauer,2.0,2019,historical,Kaggle/Immobilienscout24,no_information,1.0,,1900.0,1750.0,10439
799.0,78.4,Wedding,3.0,2019,historical,Kaggle/Immobilienscout24,Drontheimer Stra&szlig;e,2.0,apartment,1900.0,1019.0,13349
800.0,83.5,Lichtenrade,2.0,2019,historical,Kaggle/Immobilienscout24,Karlstr.,2.0,roof_storey,1960.0,1050.0,12309
619.0,48.96,Französisch,1.5,2019,historical,Kaggle/Immobilienscout24,Guyotstra&szlig;e,3.0,roof_storey,1996.0,767.0,13127
925.0,66.0,Neukölln,2.0,2019,historical,Kaggle/Immobilienscout24,Mariendorfer Weg,5.0,apartment,2020.0,1095.0,12051
1170.0,77.0,Neukölln,2.0,2019,historical,Kaggle/Immobilienscout24,Bruno-Bauer-Stra&szlig;e,0.0,ground_floor,,1286.0,12045
1050.0,71.0,Wilmersdorf,3.0,2019,historical,Kaggle/Immobilienscout24,Eisenzahnstr.,5.0,apartment,1965.0,,10717
950.0,98.0,Reinickendorf,2.5,2019,historical,Kaggle/Immobilienscout24,Kienhorststr.,,apartment,2018.0,1458.0,13403
311.63,48.0,Neukölln,2.0,2019,historical,Kaggle/Immobilienscout24,Sonnenallee,12.0,apartment,1971.0,481.63,12437
700.0,16.0,Tiergarten,1.0,2019,historical,Kaggle/Immobilienscout24,Klara Franke Stra&szlig;e,2.0,apartment,,750.0,10785
1084.0,94.26,Lichtenberg,3.0,2019,historical,Kaggle/Immobilienscout24,Parkaue,4.0,apartment,,1254.0,10367
975.5,87.8,Lankwitz,3.0,2019,historical,Kaggle/Immobilienscout24,Kaiser-Wilhelm-Str.,1.0,apartment,2008.0,1249.5,12249
682.77,62.07,Altglienicke,2.0,2019,historical,Kaggle/Immobilienscout24,Bruno-Taut-Stra&szlig;e,3.0,apartment,2018.0,837.95,12524
1909.46,136.39,Neukölln,4.0,2019,historical,Kaggle/Immobilienscout24,Flughafenstra&szlig;e,5.0,apartment,1907.0,2319.46,12045
619.0,86.0,Waidmannslust,3.0,2019,historical,Kaggle/Immobilienscout24,Titiseestra&szlig;e,3.0,apartment,1967.0,899.0,
599.0,38.89,Lichterfelde,1.0,2019,historical,Kaggle/Immobilienscout24,Fahrenheitstra&szlig;e,4.0,apartment,1968.0,689.0,12203
901.59,93.14,Marienfelde,4.0,2019,historical,Kaggle/Immobilienscout24,Malteserstra&szlig;e,4.0,apartment,1976.0,1220.23,12277
930.0,15.0,Mitte,1.0,2019,historical,Kaggle/Immobilienscout24,Linienstra&szlig;e,4.0,apartment,,980.0,10409
1795.0,96.83,Wilmersdorf,4.0,2019,historical,Kaggle/Immobilienscout24,Uhlandstra&szlig;e,7.0,apartment,2019.0,2015.0,10717
520.0,33.0,Kreuzberg,1.0,2019,historical,Kaggle/Immobilienscout24,Sorauer Stra&szlig;e,3.0,apartment,,630.0,10967
869.23,83.13,Hellersdorf,4.0,2019,historical,Kaggle/Immobilienscout24,Stendaler Stra&szlig;e,,roof_storey,2018.0,1108.43,12629
1100.0,65.0,Prenzlauer,2.0,2019,historical,Kaggle/Immobilienscout24,Pappelallee,6.0,loft,2014.0,1330.0,10437
512.38,70.28,Hellersdorf,3.0,2019,historical,Kaggle/Immobilienscout24,Ludwigsfelder Str.,0.0,ground_floor,1989.0,726.52,12629
2821.5,114.5,Mitte,3.0,2019,historical,Kaggle/Immobilienscout24,Niederlagstr.,4.0,,2016.0,3222.18,10409
799.0,70.0,Charlottenburg,2.5,2019,historical,Kaggle/Immobilienscout24,Leibnizstra&szlig;e,1.0,,1970.0,1019.0,10629
555.0,38.17,Friedrichshain,1.0,2019,historical,Kaggle/Immobilienscout24,B&auml;nschstra&szlig;e,1.0,other,1910.0,680.0,10247
742.69,57.13,Tegel,2.0,2019,historical,Kaggle/Immobilienscout24,Alt-Tegel,0.0,apartment,1992.0,886.69,13507
2300.0,123.0,Charlottenburg,3.0,2019,historical,Kaggle/Immobilienscout24,Dahlmannstr.,4.0,apartment,2010.0,2650.0,10629
1450.0,65.0,Tiergarten,2.0,2019,historical,Kaggle/Immobilienscout24,Bellvuestra&szlig;e,9.0,apartment,2000.0,1885.0,10785
1150.0,82.16,Köpenick,3.0,2019,historical,Kaggle/Immobilienscout24,Landj&auml;gerstra&szlig;e,4.0,apartment,2019.0,1380.05,12557
899.0,93.0,Karow,4.0,2019,historical,Kaggle/Immobilienscout24,Stra&szlig;e 43,0.0,ground_floor,1993.0,1149.0,13125
669.8,78.8,Niederschönhausen,2.0,2019,historical,Kaggle/Immobilienscout24,Grabbeallee,4.0,apartment,1991.0,899.8,13156
527.39,67.05,Marzahn,3.0,2019,historical,Kaggle/Immobilienscout24,Max-Herrmann-Str.,2.0,apartment,1985.0,732.44,12687
2600.0,173.98,Mitte,5.0,2019,historical,Kaggle/Immobilienscout24,Rheinsberger Str.,4.0,maisonette,1900.0,3096.0,10409
945.0,49.0,Tempelhof,2.0,2019,historical,Kaggle/Immobilienscout24,Bosestrasse,1.0,,,945.0,12101
1850.0,126.89,Wedding,4.0,2019,historical,Kaggle/Immobilienscout24,no_information,4.0,apartment,,2205.29,13349
760.0,75.96,Charlottenburg,2.0,2019,historical,Kaggle/Immobilienscout24,Otto-Suhr-Allee,4.0,apartment,1987.0,995.0,10585
850.0,84.43,Wittenau,2.5,2019,historical,Kaggle/Immobilienscout24,no_information,5.0,roof_storey,1900.0,987.0,13403
852.0,70.98,Neukölln,2.5,2019,historical,Kaggle/Immobilienscout24,Finowstra&szlig;e,3.0,apartment,1920.0,1060.0,12045
1048.3,110.0,Lichterfelde,3.0,2019,historical,Kaggle/Immobilienscout24,Henleinweg,2.0,maisonette,1990.0,1306.3,12209
1120.0,53.34,Prenzlauer,2.0,2019,historical,Kaggle/Immobilienscout24,Kopenhagener Str.,4.0,apartment,1904.0,1230.0,10439
2100.0,167.0,Wilmersdorf,4.0,2019,historical,Kaggle/Immobilienscout24,Duisburger Str.,5.0,roof_storey,1908.0,2460.0,10717
599.0,61.08,Marzahn,2.0,2019,historical,Kaggle/Immobilienscout24,no_information,3.0,apartment,1996.0,789.0,12687
1560.0,120.0,Plänterwald,4.0,2019,historical,Kaggle/Immobilienscout24,Am Treptower Park,0.0,apartment,,,12435
382.46,43.61,Kreuzberg,1.0,2019,historical,Kaggle/Immobilienscout24,Charlottenstr.,4.0,apartment,1976.0,555.64,10967
432.52,49.1,Hellersdorf,2.0,2019,historical,Kaggle/Immobilienscout24,Alte Hellersdorfer Str.,6.0,apartment,1986.0,567.54,12629
1100.0,66.0,Wilmersdorf,2.5,2019,historical,Kaggle/Immobilienscout24,no_information,1.0,apartment,2000.0,1400.0,10717
913.6,63.01,Lichtenberg,2.0,2019,historical,Kaggle/Immobilienscout24,Am Lichtenhain,1.0,apartment,2018.0,1134.1,10369
865.0,57.0,Neukölln,3.0,2019,historical,Kaggle/Immobilienscout24,Harzer,0.0,,,1061.0,12045
1388.8,69.44,Lichterfelde,2.5,2019,historical,Kaggle/Immobilienscout24,Heinersdorfer Str.,1.0,apartment,,1492.96,12203
3500.0,206.55,Mitte,4.0,2019,historical,Kaggle/Immobilienscout24,Max-Beer-Stra&szlig;e,3.0,maisonette,1831.0,4065.0,10409
1914.66,132.87,Mitte,3.0,2019,historical,Kaggle/Immobilienscout24,Seydelstr.,4.0,apartment,2011.0,,10409
1555.0,111.07,Charlottenburg,3.0,2019,historical,Kaggle/Immobilienscout24,Heubnerweg,2.0,apartment,,1921.0,14059
515.0,30.06,Neukölln,1.0,2019,historical,Kaggle/Immobilienscout24,Wildenbruchplatz,4.0,apartment,1906.0,599.0,12045
542.0,58.0,Friedrichshain,2.0,2019,historical,Kaggle/Immobilienscout24,Friedrichsberger Stra&szlig;e,3.0,apartment,,542.0,10247
1124.0,123.95,Spandau,5.0,2019,historical,Kaggle/Immobilienscout24,Am Juliusturm,1.0,maisonette,1987.0,1424.0,13597
1270.0,89.0,Lichterfelde,3.0,2019,historical,Kaggle/Immobilienscout24,Manteuffelstrasse,2.0,apartment,1969.0,1495.0,12203
769.0,70.74,Friedrichsfelde,3.0,2019,historical,Kaggle/Immobilienscout24,Alt-Friedrichsfelde,2.0,apartment,1979.0,933.0,12683
559.0,79.8,Waidmannslust,2.5,2019,historical,Kaggle/Immobilienscout24,Zabel-Kr&uuml;ger-Damm,6.0,apartment,1967.0,829.0,
629.0,51.0,Adlershof,1.0,2019,historical,Kaggle/Immobilienscout24,Radickestr.,1.0,apartment,1995.0,969.0,12489
690.02,71.52,Heinersdorf,3.0,2019,historical,Kaggle/Immobilienscout24,Treskowstr.,,ground_floor,1997.0,890.02,13088
1050.0,46.0,Tiergarten,2.0,2019,historical,Kaggle/Immobilienscout24,Genthiner Str.,3.0,apartment,,1250.0,10785
2086.86,145.0,Mitte,5.0,2019,historical,Kaggle/Immobilienscout24,Sch&uuml;tzenstra&szlig;e,5.0,apartment,,2411.86,10409
614.3,86.4,Neukölln,3.0,2019,historical,Kaggle/Immobilienscout24,Sonnenallee,3.0,apartment,1977.0,1000.3,12437
2210.0,130.0,Grunewald,4.0,2019,historical,Kaggle/Immobilienscout24,no_information,,ground_floor,1898.0,2600.0,10711
571.65,61.27,Pankow,2.0,2019,historical,Kaggle/Immobilienscout24,no_information,2.0,apartment,1997.0,701.65,13189
3465.75,139.0,Wilmersdorf,4.0,2019,historical,Kaggle/Immobilienscout24,no_information,2.0,apartment,1906.0,3923.23,10717
725.0,61.0,Lichtenberg,2.0,2019,historical,Kaggle/Immobilienscout24,Rosenfelder Str.,4.0,,1996.0,895.0,10369
500.0,50.0,Köpenick,2.0,2019,historical,Kaggle/Immobilienscout24,Filehner Stra&szlig;e,1.0,apartment,1936.0,630.0,12557
